id,observation_date,festival_name,is_holiday,season_type,promotion_event_id
7366,2023-09-02,,1,Fall,
7367,2023-09-02,,1,Fall,
7368,2023-09-02,,1,Fall,
7369,2023-09-02,,1,Fall,PROMO-FLASH-002
7370,2023-09-02,,1,Fall,
7371,2023-09-03,,0,Fall,
7372,2023-09-03,,0,Fall,
7373,2023-09-03,,0,Fall,PROMO-BACKTOSCHOOL
7374,2023-09-03,,0,Fall,
7375,2023-09-04,,0,Fall,PROMO-FLASH-002
7376,2023-09-04,,0,Fall,
7377,2023-09-04,,0,Fall,
7378,2023-09-04,,0,Fall,PROMO-FLASH-002
7379,2023-09-04,,0,Fall,
7380,2023-09-04,,0,Fall,
7381,2023-09-04,,0,Fall,
7382,2023-09-04,,0,Fall,
7383,2023-09-05,,0,Fall,
7384,2023-09-05,,0,Fall,
7385,2023-09-05,,0,Fall,
7386,2023-09-05,,0,Fall,
7387,2023-09-05,,0,Fall,
7388,2023-09-05,,0,Fall,
7389,2023-09-05,,0,Fall,
7390,2023-09-06,,0,Fall,
7391,2023-09-06,,0,Fall,
7392,2023-09-06,,0,Fall,PROMO-FLASH-002
7393,2023-09-06,,0,Fall,
7394,2023-09-06,,0,Fall,
7395,2023-09-06,,0,Fall,
7396,2023-09-06,,0,Fall,
7397,2023-09-06,,0,Fall,
7398,2023-09-07,,0,Fall,
7399,2023-09-07,,0,Fall,
7400,2023-09-07,,0,Fall,
7401,2023-09-07,,0,Fall,
7402,2023-09-07,,0,Fall,PROMO-BACKTOSCHOOL
7403,2023-09-07,,0,Fall,PROMO-BACKTOSCHOOL
7404,2023-09-07,,0,Fall,
7405,2023-09-08,,0,Fall,PROMO-BACKTOSCHOOL
7406,2023-09-08,,0,Fall,
7407,2023-09-08,,0,Fall,
7408,2023-09-08,,0,Fall,
7409,2023-09-09,,0,Fall,PROMO-BACKTOSCHOOL
7410,2023-09-09,,0,Fall,PROMO-BACKTOSCHOOL
7411,2023-09-10,,0,Fall,
7412,2023-09-10,,0,Fall,PROMO-BACKTOSCHOOL
7413,2023-09-11,,0,Fall,
7414,2023-09-11,,0,Fall,
7415,2023-09-11,,0,Fall,
7416,2023-09-11,,0,Fall,PROMO-BACKTOSCHOOL
7417,2023-09-12,,0,Fall,
7418,2023-09-12,,0,Fall,
7419,2023-09-13,,0,Fall,
7420,2023-09-13,,0,Fall,
7421,2023-09-13,,0,Fall,
7422,2023-09-13,,0,Fall,
7423,2023-09-13,,0,Fall,
7424,2023-09-14,,0,Fall,
7425,2023-09-14,,0,Fall,
7426,2023-09-14,,0,Fall,
7427,2023-09-14,,0,Fall,
7428,2023-09-14,,0,Fall,
7429,2023-09-14,,0,Fall,
7430,2023-09-14,,0,Fall,
7431,2023-09-15,,0,Fall,PROMO-FLASH-002
7432,2023-09-15,,0,Fall,
7433,2023-09-16,,0,Fall,PROMO-FLASH-002
7434,2023-09-16,,0,Fall,
7435,2023-09-16,,0,Fall,
7436,2023-09-16,,0,Fall,PROMO-BACKTOSCHOOL
7437,2023-09-17,,0,Fall,
7438,2023-09-17,,0,Fall,
7439,2023-09-17,,0,Fall,
7440,2023-09-17,,0,Fall,
7441,2023-09-17,,0,Fall,PROMO-BACKTOSCHOOL
7442,2023-09-17,,0,Fall,PROMO-FLASH-002
7443,2023-09-17,,0,Fall,
7444,2023-09-18,,0,Fall,
7445,2023-09-18,,0,Fall,PROMO-FLASH-002
7446,2023-09-18,,0,Fall,
7447,2023-09-18,,0,Fall,
7448,2023-09-19,,0,Fall,
7449,2023-09-19,,0,Fall,
7450,2023-09-20,,0,Fall,
7451,2023-09-20,,0,Fall,PROMO-BACKTOSCHOOL
7452,2023-09-20,,0,Fall,PROMO-FLASH-002
7453,2023-09-21,,0,Fall,
7454,2023-09-21,,0,Fall,
7455,2023-09-21,,0,Fall,
7456,2023-09-21,,0,Fall,
7457,2023-09-21,,0,Fall,PROMO-FLASH-002
7458,2023-09-21,,0,Fall,PROMO-BACKTOSCHOOL
7459,2023-09-21,,0,Fall,
7460,2023-09-21,,0,Fall,
7461,2023-09-21,,0,Fall,PROMO-FLASH-002
7462,2023-09-21,,0,Fall,
7463,2023-09-21,,0,Fall,
7464,2023-09-22,,0,Fall,
7465,2023-09-22,,0,Fall,PROMO-BACKTOSCHOOL
7466,2023-09-23,,0,Fall,
7467,2023-09-23,,0,Fall,
7468,2023-09-23,,0,Fall,
7469,2023-09-23,,0,Fall,
7470,2023-09-23,,0,Fall,
7471,2023-09-23,,0,Fall,
7472,2023-09-23,,0,Fall,
7473,2023-09-23,,0,Fall,
7474,2023-09-24,,0,Fall,PROMO-FLASH-002
7475,2023-09-24,,0,Fall,
7476,2023-09-24,,0,Fall,
7477,2023-09-24,,0,Fall,
7478,2023-09-24,,0,Fall,
7479,2023-09-24,,0,Fall,
7480,2023-09-24,,0,Fall,
7481,2023-09-25,,0,Fall,PROMO-FLASH-002
7482,2023-09-25,,0,Fall,
7483,2023-09-26,,0,Fall,
7484,2023-09-26,,0,Fall,
7485,2023-09-26,,0,Fall,PROMO-BACKTOSCHOOL
7486,2023-09-26,,0,Fall,
7487,2023-09-27,,0,Fall,
7488,2023-09-27,,0,Fall,
7489,2023-09-27,,0,Fall,
7490,2023-09-27,,0,Fall,PROMO-BACKTOSCHOOL
7491,2023-09-27,,0,Fall,PROMO-BACKTOSCHOOL
7492,2023-09-27,,0,Fall,PROMO-BACKTOSCHOOL
7493,2023-09-27,,0,Fall,
7494,2023-09-28,,0,Fall,
7495,2023-09-28,,0,Fall,
7496,2023-09-28,,0,Fall,
7497,2023-09-28,,0,Fall,
7498,2023-09-28,,0,Fall,
7499,2023-09-28,,0,Fall,
7500,2023-09-28,,0,Fall,PROMO-BACKTOSCHOOL
7501,2023-09-29,,0,Fall,
7502,2023-09-29,,0,Fall,
7503,2023-09-29,,0,Fall,
7504,2023-09-29,,0,Fall,
7505,2023-09-29,,0,Fall,
7506,2023-09-29,,0,Fall,
7507,2023-09-30,Oktoberfest,0,Fall,
7508,2023-09-30,Oktoberfest,0,Fall,
7509,2023-09-30,Oktoberfest,0,Fall,
7510,2023-09-30,Oktoberfest,0,Fall,PROMO-BACKTOSCHOOL
7511,2023-09-30,Oktoberfest,0,Fall,PROMO-FLASH-002
7512,2023-09-30,Oktoberfest,0,Fall,
7513,2023-09-30,Oktoberfest,0,Fall,
7514,2023-10-01,Oktoberfest,0,Fall,
7515,2023-10-01,Oktoberfest,0,Fall,
7516,2023-10-01,Oktoberfest,0,Fall,PROMO-FALL
7517,2023-10-01,Oktoberfest,0,Fall,
7518,2023-10-01,Oktoberfest,0,Fall,
7519,2023-10-01,Oktoberfest,0,Fall,
7520,2023-10-01,Oktoberfest,0,Fall,
7521,2023-10-01,Oktoberfest,0,Fall,
7522,2023-10-01,Oktoberfest,0,Fall,
7523,2023-10-01,Oktoberfest,0,Fall,
7524,2023-10-02,,0,Fall,
7525,2023-10-02,,0,Fall,
7526,2023-10-02,,0,Fall,
7527,2023-10-02,,0,Fall,PROMO-FALL
7528,2023-10-02,,0,Fall,
7529,2023-10-02,,0,Fall,
7530,2023-10-02,,0,Fall,PROMO-FALL
7531,2023-10-03,,0,Fall,
7532,2023-10-03,,0,Fall,
7533,2023-10-03,,0,Fall,
7534,2023-10-03,,0,Fall,
7535,2023-10-04,,0,Fall,
7536,2023-10-04,,0,Fall,
7537,2023-10-04,,0,Fall,
7538,2023-10-04,,0,Fall,
7539,2023-10-04,,0,Fall,
7540,2023-10-04,,0,Fall,
7541,2023-10-04,,0,Fall,
7542,2023-10-04,,0,Fall,
7543,2023-10-05,,0,Fall,
7544,2023-10-05,,0,Fall,
7545,2023-10-05,,0,Fall,
7546,2023-10-05,,0,Fall,
7547,2023-10-05,,0,Fall,
7548,2023-10-05,,0,Fall,
7549,2023-10-05,,0,Fall,
7550,2023-10-06,,0,Fall,
7551,2023-10-06,,0,Fall,
7552,2023-10-06,,0,Fall,
7553,2023-10-06,,0,Fall,
7554,2023-10-06,,0,Fall,
7555,2023-10-06,,0,Fall,
7556,2023-10-06,,0,Fall,
7557,2023-10-06,,0,Fall,
7558,2023-10-07,,0,Fall,
7559,2023-10-07,,0,Fall,
7560,2023-10-07,,0,Fall,PROMO-FALL
7561,2023-10-07,,0,Fall,PROMO-FALL
7562,2023-10-07,,0,Fall,
7563,2023-10-07,,0,Fall,PROMO-FALL
7564,2023-10-07,,0,Fall,
7565,2023-10-08,,0,Fall,PROMO-FALL
7566,2023-10-08,,0,Fall,
7567,2023-10-09,,0,Fall,PROMO-FALL
7568,2023-10-09,,0,Fall,
7569,2023-10-09,,0,Fall,
7570,2023-10-09,,0,Fall,
7571,2023-10-09,,0,Fall,
7572,2023-10-09,,0,Fall,
7573,2023-10-10,,0,Fall,
7574,2023-10-10,,0,Fall,
7575,2023-10-10,,0,Fall,
7576,2023-10-10,,0,Fall,
7577,2023-10-10,,0,Fall,
7578,2023-10-10,,0,Fall,
7579,2023-10-10,,0,Fall,
7580,2023-10-11,,0,Fall,
7581,2023-10-11,,0,Fall,
7582,2023-10-11,,0,Fall,
7583,2023-10-11,,0,Fall,PROMO-FALL
7584,2023-10-11,,0,Fall,
7585,2023-10-11,,0,Fall,
7586,2023-10-12,,0,Fall,
7587,2023-10-12,,0,Fall,PROMO-FALL
7588,2023-10-12,,0,Fall,PROMO-FALL
7589,2023-10-12,,0,Fall,
7590,2023-10-12,,0,Fall,PROMO-FALL
7591,2023-10-12,,0,Fall,
7592,2023-10-12,,0,Fall,PROMO-FALL
7593,2023-10-12,,0,Fall,
7594,2023-10-13,,0,Fall,
7595,2023-10-13,,0,Fall,PROMO-FALL
7596,2023-10-13,,0,Fall,
7597,2023-10-13,,0,Fall,
7598,2023-10-13,,0,Fall,PROMO-FALL
7599,2023-10-13,,0,Fall,
7600,2023-10-13,,0,Fall,
7601,2023-10-13,,0,Fall,
7602,2023-10-13,,0,Fall,
7603,2023-10-14,,0,Fall,
7604,2023-10-14,,0,Fall,
7605,2023-10-14,,0,Fall,
7606,2023-10-15,,0,Fall,
7607,2023-10-15,,0,Fall,
7608,2023-10-15,,0,Fall,
7609,2023-10-15,,0,Fall,PROMO-FALL
7610,2023-10-15,,0,Fall,
7611,2023-10-15,,0,Fall,
7612,2023-10-16,,0,Fall,
7613,2023-10-16,,0,Fall,
7614,2023-10-16,,0,Fall,
7615,2023-10-17,,0,Fall,
7616,2023-10-17,,0,Fall,
7617,2023-10-17,,0,Fall,
7618,2023-10-17,,0,Fall,
7619,2023-10-17,,0,Fall,PROMO-FALL
7620,2023-10-17,,0,Fall,
7621,2023-10-18,,0,Fall,
7622,2023-10-18,,0,Fall,PROMO-FALL
7623,2023-10-19,,0,Fall,
7624,2023-10-19,,0,Fall,PROMO-FALL
7625,2023-10-19,,0,Fall,
7626,2023-10-19,,0,Fall,
7627,2023-10-19,,0,Fall,PROMO-FALL
7628,2023-10-19,,0,Fall,
7629,2023-10-19,,0,Fall,PROMO-FALL
7630,2023-10-19,,0,Fall,PROMO-FALL
7631,2023-10-20,,0,Fall,PROMO-FALL
7632,2023-10-20,,0,Fall,
7633,2023-10-21,,0,Fall,
7634,2023-10-21,,0,Fall,PROMO-FALL
7635,2023-10-21,,0,Fall,
7636,2023-10-21,,0,Fall,
7637,2023-10-21,,0,Fall,PROMO-FALL
7638,2023-10-21,,0,Fall,
7639,2023-10-22,,0,Fall,
7640,2023-10-22,,0,Fall,
7641,2023-10-22,,0,Fall,PROMO-FALL
7642,2023-10-22,,0,Fall,
7643,2023-10-23,,0,Fall,
7644,2023-10-23,,0,Fall,
7645,2023-10-23,,0,Fall,
7646,2023-10-23,,0,Fall,PROMO-FALL
7647,2023-10-23,,0,Fall,PROMO-FALL
7648,2023-10-23,,0,Fall,
7649,2023-10-23,,0,Fall,PROMO-FALL
7650,2023-10-24,,0,Fall,
7651,2023-10-24,,0,Fall,
7652,2023-10-24,,0,Fall,
7653,2023-10-25,,0,Fall,
7654,2023-10-25,,0,Fall,PROMO-FALL
7655,2023-10-25,,0,Fall,PROMO-FALL
7656,2023-10-25,,0,Fall,
7657,2023-10-25,,0,Fall,
7658,2023-10-26,,0,Fall,PROMO-FALL
7659,2023-10-26,,0,Fall,
7660,2023-10-26,,0,Fall,
7661,2023-10-27,,0,Fall,
7662,2023-10-27,,0,Fall,PROMO-FALL
7663,2023-10-27,,0,Fall,
7664,2023-10-27,,0,Fall,
7665,2023-10-27,,0,Fall,
7666,2023-10-28,,0,Fall,PROMO-FALL
7667,2023-10-28,,0,Fall,
7668,2023-10-28,,0,Fall,
7669,2023-10-28,,0,Fall,
7670,2023-10-28,,0,Fall,
7671,2023-10-29,,0,Fall,
7672,2023-10-29,,0,Fall,
7673,2023-10-29,,0,Fall,
7674,2023-10-29,,0,Fall,
7675,2023-10-29,,0,Fall,PROMO-FALL
7676,2023-10-29,,0,Fall,
7677,2023-10-29,,0,Fall,PROMO-FALL
7678,2023-10-30,Halloween,0,Fall,
7679,2023-10-30,Halloween,0,Fall,
7680,2023-10-30,Halloween,0,Fall,PROMO-FALL
7681,2023-10-30,Halloween,0,Fall,
7682,2023-10-30,Halloween,0,Fall,PROMO-FALL
7683,2023-10-31,Halloween,1,Fall,
7684,2023-10-31,Halloween,1,Fall,
7685,2023-10-31,Halloween,1,Fall,
7686,2023-10-31,Halloween,1,Fall,
7687,2023-10-31,Halloween,1,Fall,PROMO-FALL
7688,2023-11-01,Día de los Muertos,0,Fall,
7689,2023-11-01,Día de los Muertos,0,Fall,
7690,2023-11-01,Día de los Muertos,0,Fall,PROMO-FLASH-001
7691,2023-11-01,Día de los Muertos,0,Fall,
7692,2023-11-01,Día de los Muertos,0,Fall,
7693,2023-11-01,Día de los Muertos,0,Fall,
7694,2023-11-01,Día de los Muertos,0,Fall,
7695,2023-11-02,,0,Fall,
7696,2023-11-02,,0,Fall,
7697,2023-11-02,,0,Fall,
7698,2023-11-02,,0,Fall,
7699,2023-11-03,,0,Fall,
7700,2023-11-03,,0,Fall,
7701,2023-11-03,,0,Fall,
7702,2023-11-03,,0,Fall,
7703,2023-11-03,,0,Fall,
7704,2023-11-04,,0,Fall,
7705,2023-11-05,,0,Fall,
7706,2023-11-05,,0,Fall,
7707,2023-11-05,,0,Fall,
7708,2023-11-05,,0,Fall,
7709,2023-11-06,,0,Fall,
7710,2023-11-06,,0,Fall,
7711,2023-11-06,,0,Fall,
7712,2023-11-06,,0,Fall,
7713,2023-11-06,,0,Fall,
7714,2023-11-07,,0,Fall,PROMO-FLASH-001
7715,2023-11-07,,0,Fall,
7716,2023-11-07,,0,Fall,PROMO-FLASH-001
7717,2023-11-07,,0,Fall,
7718,2023-11-07,,0,Fall,
7719,2023-11-08,,0,Fall,
7720,2023-11-08,,0,Fall,
7721,2023-11-08,,0,Fall,
7722,2023-11-08,,0,Fall,PROMO-FLASH-001
7723,2023-11-08,,0,Fall,
7724,2023-11-08,,0,Fall,
7725,2023-11-08,,0,Fall,
7726,2023-11-09,,0,Fall,
7727,2023-11-09,,0,Fall,
7728,2023-11-09,,0,Fall,
7729,2023-11-09,,0,Fall,
7730,2023-11-09,,0,Fall,
7731,2023-11-09,,0,Fall,
7732,2023-11-09,,0,Fall,
7733,2023-11-09,,0,Fall,
7734,2023-11-09,,0,Fall,
7735,2023-11-09,,0,Fall,
7736,2023-11-10,,0,Fall,
7737,2023-11-10,,0,Fall,PROMO-BLACKFRIDAY
7738,2023-11-10,,0,Fall,
7739,2023-11-11,,1,Fall,
7740,2023-11-11,,1,Fall,
7741,2023-11-11,,1,Fall,
7742,2023-11-12,,0,Fall,
7743,2023-11-12,,0,Fall,
7744,2023-11-12,,0,Fall,
7745,2023-11-13,,0,Fall,
7746,2023-11-13,,0,Fall,PROMO-FLASH-001
7747,2023-11-13,,0,Fall,
7748,2023-11-13,,0,Fall,
7749,2023-11-13,,0,Fall,
7750,2023-11-14,Diwali,0,Fall,
7751,2023-11-14,Diwali,0,Fall,
7752,2023-11-14,Diwali,0,Fall,
7753,2023-11-14,Diwali,0,Fall,
7754,2023-11-14,Diwali,0,Fall,
7755,2023-11-14,Diwali,0,Fall,
7756,2023-11-14,Diwali,0,Fall,
7757,2023-11-15,Diwali,0,Fall,PROMO-FLASH-001
7758,2023-11-15,Diwali,0,Fall,
7759,2023-11-15,Diwali,0,Fall,
7760,2023-11-15,Diwali,0,Fall,
7761,2023-11-16,,0,Fall,
7762,2023-11-16,,0,Fall,
7763,2023-11-16,,0,Fall,
7764,2023-11-16,,0,Fall,PROMO-FLASH-001
7765,2023-11-16,,0,Fall,PROMO-FLASH-001
7766,2023-11-17,,0,Fall,
7767,2023-11-17,,0,Fall,PROMO-FLASH-001
7768,2023-11-17,,0,Fall,
7769,2023-11-17,,0,Fall,
7770,2023-11-18,,0,Fall,PROMO-BLACKFRIDAY
7771,2023-11-18,,0,Fall,
7772,2023-11-18,,0,Fall,
7773,2023-11-18,,0,Fall,
7774,2023-11-18,,0,Fall,
7775,2023-11-18,,0,Fall,PROMO-BLACKFRIDAY
7776,2023-11-19,,0,Fall,PROMO-FLASH-001
7777,2023-11-19,,0,Fall,
7778,2023-11-19,,0,Fall,
7779,2023-11-19,,0,Fall,PROMO-FLASH-001
7780,2023-11-20,,0,Fall,
7781,2023-11-20,,0,Fall,PROMO-BLACKFRIDAY
7782,2023-11-20,,0,Fall,
7783,2023-11-20,,0,Fall,
7784,2023-11-20,,0,Fall,
7785,2023-11-20,,0,Fall,
7786,2023-11-20,,0,Fall,
7787,2023-11-20,,0,Fall,
7788,2023-11-20,,0,Fall,PROMO-FLASH-001
7789,2023-11-20,,0,Fall,
7790,2023-11-20,,0,Fall,PROMO-FLASH-001
7791,2023-11-20,,0,Fall,
7792,2023-11-20,,0,Fall,
7793,2023-11-20,,0,Fall,
7794,2023-11-21,,0,Fall,PROMO-FLASH-001
7795,2023-11-21,,0,Fall,
7796,2023-11-21,,0,Fall,
7797,2023-11-21,,0,Fall,
7798,2023-11-21,,0,Fall,PROMO-BLACKFRIDAY
7799,2023-11-21,,0,Fall,
7800,2023-11-22,,0,Fall,
7801,2023-11-22,,0,Fall,
7802,2023-11-22,,0,Fall,PROMO-FLASH-001
7803,2023-11-22,,0,Fall,PROMO-BLACKFRIDAY
7804,2023-11-23,,0,Fall,
7805,2023-11-23,,0,Fall,
7806,2023-11-23,,0,Fall,
7807,2023-11-23,,0,Fall,
7808,2023-11-23,,0,Fall,
7809,2023-11-24,,0,Fall,
7810,2023-11-24,,0,Fall,
7811,2023-11-24,,0,Fall,
7812,2023-11-24,,0,Fall,
7813,2023-11-24,,0,Fall,
7814,2023-11-25,,0,Fall,PROMO-BLACKFRIDAY
7815,2023-11-25,,0,Fall,
7816,2023-11-25,,0,Fall,
7817,2023-11-26,,0,Fall,
7818,2023-11-26,,0,Fall,
7819,2023-11-26,,0,Fall,
7820,2023-11-26,,0,Fall,PROMO-BLACKFRIDAY
7821,2023-11-26,,0,Fall,
7822,2023-11-26,,0,Fall,
7823,2023-11-26,,0,Fall,
7824,2023-11-27,,0,Fall,
7825,2023-11-27,,0,Fall,
7826,2023-11-27,,0,Fall,
7827,2023-11-27,,0,Fall,
7828,2023-11-27,,0,Fall,PROMO-FLASH-001
7829,2023-11-27,,0,Fall,PROMO-BLACKFRIDAY
7830,2023-11-27,,0,Fall,PROMO-FLASH-001
7831,2023-11-27,,0,Fall,
7832,2023-11-27,,0,Fall,
7833,2023-11-27,,0,Fall,PROMO-BLACKFRIDAY
7834,2023-11-28,,1,Fall,
7835,2023-11-28,,1,Fall,
7836,2023-11-28,,1,Fall,
7837,2023-11-28,,1,Fall,
7838,2023-11-29,,0,Fall,PROMO-BLACKFRIDAY
7839,2023-11-29,,0,Fall,PROMO-BLACKFRIDAY
7840,2023-11-29,,0,Fall,
7841,2023-11-29,,0,Fall,
7842,2023-11-29,,0,Fall,
7843,2023-11-29,,0,Fall,
7844,2023-11-29,,0,Fall,
7845,2023-11-30,,0,Fall,
7846,2023-11-30,,0,Fall,
7847,2023-11-30,,0,Fall,PROMO-FLASH-001
7848,2023-11-30,,0,Fall,
7849,2023-11-30,,0,Fall,
7850,2023-12-01,,0,Winter,
7851,2023-12-01,,0,Winter,
7852,2023-12-01,,0,Winter,
7853,2023-12-01,,0,Winter,
7854,2023-12-01,,0,Winter,PROMO-FLASH-002
7855,2023-12-01,,0,Winter,PROMO-HOLIDAY
7856,2023-12-01,,0,Winter,
7857,2023-12-01,,0,Winter,PROMO-FLASH-002
7858,2023-12-01,,0,Winter,
7859,2023-12-02,,0,Winter,
7860,2023-12-02,,0,Winter,
7861,2023-12-03,,0,Winter,
7862,2023-12-03,,0,Winter,
7863,2023-12-03,,0,Winter,PROMO-FLASH-002
7864,2023-12-03,,0,Winter,PROMO-HOLIDAY
7865,2023-12-03,,0,Winter,
7866,2023-12-03,,0,Winter,PROMO-FLASH-002
7867,2023-12-03,,0,Winter,
7868,2023-12-03,,0,Winter,
7869,2023-12-03,,0,Winter,PROMO-FLASH-002
7870,2023-12-04,,0,Winter,
7871,2023-12-04,,0,Winter,
7872,2023-12-05,,0,Winter,
7873,2023-12-05,,0,Winter,
7874,2023-12-05,,0,Winter,PROMO-FLASH-002
7875,2023-12-06,,0,Winter,
7876,2023-12-06,,0,Winter,
7877,2023-12-06,,0,Winter,PROMO-HOLIDAY
7878,2023-12-06,,0,Winter,
7879,2023-12-07,,0,Winter,
7880,2023-12-07,,0,Winter,
7881,2023-12-07,,0,Winter,
7882,2023-12-07,,0,Winter,
7883,2023-12-07,,0,Winter,PROMO-HOLIDAY
7884,2023-12-07,,0,Winter,PROMO-HOLIDAY
7885,2023-12-07,,0,Winter,
7886,2023-12-07,,0,Winter,PROMO-HOLIDAY
7887,2023-12-08,,0,Winter,
7888,2023-12-08,,0,Winter,
7889,2023-12-09,,0,Winter,
7890,2023-12-09,,0,Winter,PROMO-HOLIDAY
7891,2023-12-09,,0,Winter,
7892,2023-12-09,,0,Winter,PROMO-HOLIDAY
7893,2023-12-09,,0,Winter,
7894,2023-12-09,,0,Winter,
7895,2023-12-09,,0,Winter,
7896,2023-12-10,,0,Winter,
7897,2023-12-10,,0,Winter,
7898,2023-12-10,,0,Winter,PROMO-FLASH-002
7899,2023-12-10,,0,Winter,
7900,2023-12-10,,0,Winter,PROMO-HOLIDAY
7901,2023-12-10,,0,Winter,
7902,2023-12-10,,0,Winter,PROMO-HOLIDAY
7903,2023-12-11,,0,Winter,
7904,2023-12-11,,0,Winter,
7905,2023-12-11,,0,Winter,
7906,2023-12-11,,0,Winter,
7907,2023-12-11,,0,Winter,
7908,2023-12-11,,0,Winter,
7909,2023-12-12,,0,Winter,
7910,2023-12-12,,0,Winter,
7911,2023-12-12,,0,Winter,
7912,2023-12-12,,0,Winter,
7913,2023-12-12,,0,Winter,PROMO-FLASH-002
7914,2023-12-12,,0,Winter,
7915,2023-12-12,,0,Winter,
7916,2023-12-12,,0,Winter,
7917,2023-12-12,,0,Winter,
7918,2023-12-12,,0,Winter,
7919,2023-12-12,,0,Winter,
7920,2023-12-13,,0,Winter,
7921,2023-12-13,,0,Winter,
7922,2023-12-13,,0,Winter,
7923,2023-12-13,,0,Winter,
7924,2023-12-13,,0,Winter,PROMO-FLASH-002
7925,2023-12-13,,0,Winter,
7926,2023-12-13,,0,Winter,
7927,2023-12-13,,0,Winter,
7928,2023-12-13,,0,Winter,
7929,2023-12-14,,0,Winter,
7930,2023-12-14,,0,Winter,
7931,2023-12-14,,0,Winter,
7932,2023-12-14,,0,Winter,PROMO-HOLIDAY
7933,2023-12-14,,0,Winter,
7934,2023-12-15,,0,Winter,
7935,2023-12-15,,0,Winter,PROMO-HOLIDAY
7936,2023-12-15,,0,Winter,
7937,2023-12-15,,0,Winter,
7938,2023-12-15,,0,Winter,
7939,2023-12-16,,0,Winter,
7940,2023-12-16,,0,Winter,PROMO-HOLIDAY
7941,2023-12-16,,0,Winter,
7942,2023-12-16,,0,Winter,
7943,2023-12-16,,0,Winter,
7944,2023-12-16,,0,Winter,
7945,2023-12-16,,0,Winter,
7946,2023-12-16,,0,Winter,
7947,2023-12-17,,0,Winter,
7948,2023-12-17,,0,Winter,
7949,2023-12-17,,0,Winter,
7950,2023-12-17,,0,Winter,
7951,2023-12-17,,0,Winter,PROMO-FLASH-002
7952,2023-12-17,,0,Winter,
7953,2023-12-17,,0,Winter,
7954,2023-12-18,,0,Winter,
7955,2023-12-18,,0,Winter,
7956,2023-12-18,,0,Winter,
7957,2023-12-18,,0,Winter,
7958,2023-12-18,,0,Winter,
7959,2023-12-19,,0,Winter,
7960,2023-12-19,,0,Winter,
7961,2023-12-19,,0,Winter,
7962,2023-12-19,,0,Winter,
7963,2023-12-19,,0,Winter,PROMO-HOLIDAY
7964,2023-12-19,,0,Winter,
7965,2023-12-20,,0,Winter,PROMO-HOLIDAY
7966,2023-12-21,,0,Winter,
7967,2023-12-21,,0,Winter,PROMO-FLASH-002
7968,2023-12-21,,0,Winter,
7969,2023-12-22,,0,Winter,
7970,2023-12-22,,0,Winter,PROMO-FLASH-002
7971,2023-12-22,,0,Winter,
7972,2023-12-22,,0,Winter,
7973,2023-12-22,,0,Winter,
7974,2023-12-22,,0,Winter,
7975,2023-12-22,,0,Winter,PROMO-FLASH-002
7976,2023-12-22,,0,Winter,PROMO-FLASH-002
7977,2023-12-22,,0,Winter,
7978,2023-12-22,,0,Winter,PROMO-HOLIDAY
7979,2023-12-22,,0,Winter,
7980,2023-12-23,,0,Winter,
7981,2023-12-23,,0,Winter,PROMO-FLASH-002
7982,2023-12-23,,0,Winter,
7983,2023-12-23,,0,Winter,
7984,2023-12-23,,0,Winter,
7985,2023-12-23,,0,Winter,PROMO-HOLIDAY
7986,2023-12-24,Christmas,0,Winter,
7987,2023-12-24,Christmas,0,Winter,
7988,2023-12-24,Christmas,0,Winter,PROMO-FLASH-002
7989,2023-12-24,Christmas,0,Winter,PROMO-FLASH-002
7990,2023-12-24,Christmas,0,Winter,PROMO-HOLIDAY
7991,2023-12-24,Christmas,0,Winter,PROMO-HOLIDAY
7992,2023-12-24,Christmas,0,Winter,
7993,2023-12-25,Christmas,1,Winter,
7994,2023-12-25,Christmas,1,Winter,
7995,2023-12-25,Christmas,1,Winter,
7996,2023-12-26,,0,Winter,PROMO-FLASH-002
7997,2023-12-26,,0,Winter,
7998,2023-12-26,,0,Winter,
7999,2023-12-26,,0,Winter,PROMO-HOLIDAY
8000,2023-12-26,,0,Winter,
8001,2023-12-26,,0,Winter,
8002,2023-12-26,,0,Winter,
8003,2023-12-27,,0,Winter,
8004,2023-12-27,,0,Winter,
8005,2023-12-27,,0,Winter,
8006,2023-12-27,,0,Winter,
8007,2023-12-27,,0,Winter,PROMO-HOLIDAY
8008,2023-12-28,,0,Winter,
8009,2023-12-28,,0,Winter,
8010,2023-12-28,,0,Winter,
8011,2023-12-28,,0,Winter,
8012,2023-12-29,,0,Winter,
8013,2023-12-29,,0,Winter,
8014,2023-12-29,,0,Winter,
8015,2023-12-29,,0,Winter,
8016,2023-12-29,,0,Winter,
8017,2023-12-30,,0,Winter,
8018,2023-12-30,,0,Winter,
8019,2023-12-30,,0,Winter,
8020,2023-12-30,,0,Winter,
8021,2023-12-30,,0,Winter,
8022,2023-12-30,,0,Winter,
8023,2023-12-30,,0,Winter,
8024,2023-12-31,,1,Winter,PROMO-FLASH-002
8025,2023-12-31,,1,Winter,
8026,2023-12-31,,1,Winter,
8027,2023-12-31,,1,Winter,
8028,2024-01-01,,1,Winter,PROMO-CLEARANCE
8029,2024-01-01,,1,Winter,
8030,2024-01-02,,0,Winter,
8031,2024-01-02,,0,Winter,
8032,2024-01-03,,0,Winter,
8033,2024-01-03,,0,Winter,
8034,2024-01-03,,0,Winter,
