id,observation_date,temperature,precipitation_level,humidity,weather_condition_code
8458,2024-03-22,10.1,11.7,75.3,Sunny
8459,2024-03-22,8.6,7.5,84.7,Windy
8460,2024-03-22,19.8,8.7,56.2,Sunny
8461,2024-03-23,21.2,11.3,79.3,Sunny
8462,2024-03-23,13.4,6.7,65.7,Stormy
8463,2024-03-24,12.7,1.6,63.1,Foggy
8464,2024-03-24,28.7,8.7,70.7,Rainy
8465,2024-03-24,12.7,0,64.8,Rainy
8466,2024-03-24,9.8,13.1,79.8,Cloudy
8467,2024-03-24,14,0.2,58.5,Stormy
8468,2024-03-25,16.6,8.3,76.9,Cloudy
8469,2024-03-25,18,1.8,68.1,Foggy
8470,2024-03-25,13.8,10.9,64.9,Windy
8471,2024-03-25,19.4,3.1,53.6,Foggy
8472,2024-03-25,9.6,10,57.5,Rainy
8473,2024-03-25,14.8,4.8,69.7,Cloudy
8474,2024-03-25,22.7,6.1,57.9,Rainy
8475,2024-03-25,8.8,11,70.9,Sunny
8476,2024-03-25,17.1,2,78.9,Foggy
8477,2024-03-25,19.1,4.7,66,Sunny
8478,2024-03-26,8.9,0.7,52.5,Rainy
8479,2024-03-26,24.5,9,72.3,Rainy
8480,2024-03-26,12.5,12.2,70.5,Rainy
8481,2024-03-26,6,6.4,80.3,Sunny
8482,2024-03-26,14.4,10.4,87,Rainy
8483,2024-03-26,13.9,5.9,51.6,Foggy
8484,2024-03-26,10.3,3.3,71.6,Cloudy
8485,2024-03-27,8.8,6.9,76.7,Rainy
8486,2024-03-27,19.3,13.9,66.2,Windy
8487,2024-03-27,15.9,12.9,47.4,Windy
8488,2024-03-27,15.2,5.9,74.9,Sunny
8489,2024-03-27,12.8,7.3,79.8,Rainy
8490,2024-03-27,15.1,8.4,63.1,Rainy
8491,2024-03-27,18.4,7.1,67.5,Foggy
8492,2024-03-27,22.3,1,69.8,Foggy
8493,2024-03-28,14.8,4.2,34,Cloudy
8494,2024-03-28,5.2,10.9,78.2,Foggy
8495,2024-03-28,16.6,7.2,57.6,Foggy
8496,2024-03-28,16.6,8.1,60.9,Rainy
8497,2024-03-28,29,9.5,41.2,Cloudy
8498,2024-03-29,2.3,5.3,66.3,Cloudy
8499,2024-03-29,3.5,12.1,51.7,Sunny
8500,2024-03-29,18.2,8.9,74,Rainy
8501,2024-03-29,16.2,4.8,51.8,Stormy
8502,2024-03-30,17.7,12.8,58.3,Cloudy
8503,2024-03-30,11,3.3,79.3,Sunny
8504,2024-03-31,26.8,8.3,65.6,Sunny
8505,2024-03-31,10.3,8.6,63.3,Cloudy
8506,2024-03-31,22.6,0,83.1,Foggy
8507,2024-03-31,5.9,6.1,63.4,Snowy
8508,2024-04-01,19.6,12.6,74.6,Rainy
8509,2024-04-01,14.9,2,71.8,Cloudy
8510,2024-04-01,11,0,60.6,Foggy
8511,2024-04-01,6.2,7.2,56,Cloudy
8512,2024-04-01,14.3,4.8,70.1,Sunny
8513,2024-04-02,23.2,8.3,77.3,Windy
8514,2024-04-03,12.9,6.8,81.8,Sunny
8515,2024-04-03,8.5,6.8,68.6,Sunny
8516,2024-04-03,15.4,4.4,55.7,Sunny
8517,2024-04-03,13,5.5,64.9,Sunny
8518,2024-04-03,11.4,7.3,75.9,Cloudy
8519,2024-04-03,18.6,3,56.8,Sunny
8520,2024-04-03,17.3,2,58.5,Cloudy
8521,2024-04-04,18.7,2.3,66.9,Windy
8522,2024-04-04,13.5,8.7,61.3,Foggy
8523,2024-04-04,5.8,12.6,79.1,Foggy
8524,2024-04-04,8.2,7.1,63.6,Sunny
8525,2024-04-05,23.6,0,67,Windy
8526,2024-04-05,13.2,5.4,60.9,Sunny
8527,2024-04-05,9.9,0.9,67.3,Sunny
8528,2024-04-05,8.8,4.3,57.6,Sunny
8529,2024-04-05,9.2,8.7,53.4,Sunny
8530,2024-04-05,1.8,3.7,66.6,Stormy
8531,2024-04-06,29.5,8.5,70.3,Foggy
8532,2024-04-06,14.8,8.6,77.7,Sunny
8533,2024-04-06,13.6,0,79.4,Stormy
8534,2024-04-06,17.7,3.7,57.3,Sunny
8535,2024-04-07,14.1,6.4,80.9,Snowy
8536,2024-04-08,10.9,9.2,77.6,Sunny
8537,2024-04-08,13.3,8.8,84.6,Rainy
8538,2024-04-08,19.3,8.4,69.7,Foggy
8539,2024-04-08,17.4,8.9,63.9,Sunny
8540,2024-04-08,19.7,14,74.1,Cloudy
8541,2024-04-08,8.4,3.7,77.9,Rainy
8542,2024-04-09,19,8.1,63,Cloudy
8543,2024-04-09,21.8,6.5,63.3,Sunny
8544,2024-04-10,15,11.3,62,Sunny
8545,2024-04-10,16.8,8.4,48.2,Windy
8546,2024-04-10,10.1,8.6,57.6,Cloudy
8547,2024-04-10,16.1,4.8,61.5,Foggy
8548,2024-04-10,10.4,4.1,87.8,Stormy
8549,2024-04-10,19.5,1.2,67.3,Rainy
8550,2024-04-10,14.7,9.9,70.3,Rainy
8551,2024-04-11,18.3,3.2,62.7,Foggy
8552,2024-04-11,17.7,11.5,83.8,Cloudy
8553,2024-04-11,15.9,4.8,65.4,Windy
8554,2024-04-11,13,8.2,66.4,Cloudy
8555,2024-04-11,19.9,3.9,67.1,Sunny
8556,2024-04-12,18.4,11.1,40,Cloudy
8557,2024-04-12,12.9,5.6,52.1,Sunny
8558,2024-04-12,8.8,5,36.3,Sunny
8559,2024-04-12,17,7.2,57.2,Sunny
8560,2024-04-12,19,6.6,49.6,Sunny
8561,2024-04-12,0.8,7.4,49.1,Cloudy
8562,2024-04-12,10.9,5.2,63.6,Sunny
8563,2024-04-13,19.9,3.9,78.6,Sunny
8564,2024-04-13,16.6,11.9,58.9,Rainy
8565,2024-04-14,16.4,2.2,63.5,Foggy
8566,2024-04-14,14.6,7.7,76.9,Snowy
8567,2024-04-14,17.3,11.2,40,Cloudy
8568,2024-04-15,14.7,4,72.9,Cloudy
8569,2024-04-15,21.4,8.7,47.2,Cloudy
8570,2024-04-15,21.5,3.5,56.6,Sunny
8571,2024-04-16,8.7,3.2,67.8,Foggy
8572,2024-04-16,8.8,4.4,53.2,Windy
8573,2024-04-16,28.2,5.7,73,Rainy
8574,2024-04-16,14.8,7.6,58.7,Cloudy
8575,2024-04-16,11.5,0,66.7,Rainy
8576,2024-04-16,16.5,5.2,79.4,Foggy
8577,2024-04-17,10.8,3.2,64.4,Cloudy
8578,2024-04-17,13.1,6.5,67.9,Cloudy
8579,2024-04-17,21.7,7.1,73.6,Windy
8580,2024-04-17,25,1.5,52.6,Rainy
8581,2024-04-17,2.1,0,65.5,Sunny
8582,2024-04-17,11.4,8.3,55.4,Cloudy
8583,2024-04-18,10.1,3.6,64.6,Stormy
8584,2024-04-18,15.5,3.2,66,Rainy
8585,2024-04-18,13,7.6,82.9,Sunny
8586,2024-04-18,15.7,6.7,68.5,Cloudy
8587,2024-04-18,7.9,0.3,74.8,Stormy
8588,2024-04-18,15.3,7.2,66.2,Windy
8589,2024-04-18,8.8,7,69.9,Cloudy
8590,2024-04-18,20.5,0,79.6,Cloudy
8591,2024-04-19,23.6,8.3,55.4,Rainy
8592,2024-04-19,12,11,85.5,Rainy
8593,2024-04-19,19.2,8.3,69.4,Windy
8594,2024-04-19,11.9,6.1,64.2,Foggy
8595,2024-04-19,11.9,13.7,68.5,Sunny
8596,2024-04-19,22.7,4.7,68.7,Foggy
8597,2024-04-19,9.2,8.6,53.1,Stormy
8598,2024-04-19,14.4,9.5,68.1,Foggy
8599,2024-04-19,13.2,1.4,58.1,Cloudy
8600,2024-04-19,10.2,7.8,69.3,Foggy
8601,2024-04-19,17.8,7.2,55.5,Sunny
8602,2024-04-19,5.8,7.9,49.5,Cloudy
8603,2024-04-20,22,1.8,67.9,Sunny
8604,2024-04-20,14.3,3.4,64.8,Rainy
8605,2024-04-20,14,0,59.9,Cloudy
8606,2024-04-20,14.2,7.5,59,Rainy
8607,2024-04-20,10,6.5,81.5,Rainy
8608,2024-04-20,-2.1,7.4,63.5,Stormy
8609,2024-04-20,23.3,9.5,73.7,Rainy
8610,2024-04-20,20.5,7,46.2,Sunny
8611,2024-04-21,16.9,9.2,85.1,Rainy
8612,2024-04-21,12.7,0,61.5,Rainy
8613,2024-04-22,13.7,5.6,72.2,Cloudy
8614,2024-04-22,18.6,4.1,50.5,Stormy
8615,2024-04-23,18,11.6,73.3,Sunny
8616,2024-04-23,12.1,4.6,67,Rainy
8617,2024-04-23,12.7,7.5,58.4,Rainy
8618,2024-04-23,9.6,9.7,60.9,Windy
8619,2024-04-23,16.9,0,90.9,Foggy
8620,2024-04-24,8.2,10.7,45.7,Foggy
8621,2024-04-24,8.1,9.5,66.8,Sunny
8622,2024-04-24,16.4,3,52.8,Rainy
8623,2024-04-25,9.8,2.9,70.5,Rainy
8624,2024-04-25,17.2,6.1,72.1,Sunny
8625,2024-04-25,18.3,3.5,45.1,Rainy
8626,2024-04-25,19.9,3.8,63.9,Cloudy
8627,2024-04-25,20.9,5.5,58.1,Cloudy
8628,2024-04-25,10,4.2,69.2,Cloudy
8629,2024-04-26,18.1,9.9,64.9,Foggy
8630,2024-04-26,13.5,4.4,77.8,Sunny
8631,2024-04-26,19.1,7.5,82.7,Rainy
8632,2024-04-27,14.7,5.4,67.6,Foggy
8633,2024-04-27,17.5,10,73.9,Sunny
8634,2024-04-27,18.9,4.3,42.7,Sunny
8635,2024-04-28,18.2,0.2,66.8,Cloudy
8636,2024-04-28,7.8,6.6,55.3,Cloudy
8637,2024-04-28,22.8,6.9,64.6,Rainy
8638,2024-04-28,19.2,9,64.6,Rainy
8639,2024-04-28,6.8,0.5,40.4,Sunny
8640,2024-04-29,20.2,13,70.5,Sunny
8641,2024-04-29,19.8,0.2,62.3,Cloudy
8642,2024-04-29,18.8,8.7,66.3,Sunny
8643,2024-04-29,14,9.1,78.4,Rainy
8644,2024-04-30,14.3,8.9,50.1,Sunny
8645,2024-04-30,21.5,5.3,64.6,Stormy
8646,2024-05-01,10.3,13.5,76.7,Rainy
8647,2024-05-01,15.7,9.4,54,Rainy
8648,2024-05-01,10.9,10,54.9,Rainy
8649,2024-05-01,17.8,7.1,73.9,Cloudy
8650,2024-05-01,8.6,1.6,58.3,Sunny
8651,2024-05-01,17.8,8.5,47.3,Sunny
8652,2024-05-02,14.9,0,79.6,Cloudy
8653,2024-05-02,14.7,0,66.8,Stormy
8654,2024-05-03,19.7,12.1,46.3,Foggy
8655,2024-05-03,16.6,3.4,72.4,Rainy
8656,2024-05-03,5.7,5.1,53.1,Rainy
8657,2024-05-03,3.4,3.7,68.9,Sunny
8658,2024-05-03,19.7,6.1,74.6,Snowy
8659,2024-05-03,17.3,4.2,83.9,Stormy
8660,2024-05-03,6.7,1.3,53.9,Foggy
8661,2024-05-04,13.9,1.6,50.2,Sunny
8662,2024-05-04,12.6,9.6,49.6,Sunny
8663,2024-05-04,21.4,5.9,59.6,Rainy
8664,2024-05-04,21.2,7.1,40.4,Rainy
8665,2024-05-04,20.7,2.3,75.7,Sunny
8666,2024-05-04,10,4.6,84.6,Sunny
8667,2024-05-05,13.6,4.5,79.3,Rainy
8668,2024-05-05,14.9,1.2,75.1,Rainy
8669,2024-05-05,8.9,2.6,49.3,Sunny
8670,2024-05-05,12.5,7.7,70.7,Foggy
8671,2024-05-05,14.1,4.2,65.7,Rainy
8672,2024-05-05,19.8,5,62.2,Rainy
8673,2024-05-06,14.3,6.7,59.7,Sunny
8674,2024-05-06,14.7,5.9,69.8,Rainy
8675,2024-05-06,17.3,7.3,59.6,Foggy
8676,2024-05-06,15,6.8,67.5,Windy
8677,2024-05-06,13.1,2.8,63.3,Foggy
8678,2024-05-06,19.8,11.7,77.9,Cloudy
8679,2024-05-07,22.8,2.3,54.7,Windy
8680,2024-05-07,11.7,0,77.1,Cloudy
8681,2024-05-07,12.9,13,61.6,Cloudy
8682,2024-05-07,11.9,12.4,57.4,Sunny
8683,2024-05-08,7.9,13.7,58,Cloudy
8684,2024-05-08,9.4,6.3,68.1,Sunny
8685,2024-05-08,25.1,12.3,65.4,Sunny
8686,2024-05-08,15.4,5.4,58.9,Cloudy
8687,2024-05-08,17.9,12,63.7,Cloudy
8688,2024-05-09,12.3,13.9,74.9,Cloudy
8689,2024-05-09,17.8,5.3,82.6,Rainy
8690,2024-05-09,11.1,7.4,53.8,Rainy
8691,2024-05-09,12.1,3.6,81.1,Sunny
8692,2024-05-09,18.4,3.5,47.8,Rainy
8693,2024-05-09,17.2,7.8,61.3,Stormy
8694,2024-05-10,8.6,7.5,37.4,Rainy
8695,2024-05-10,27.7,3.6,68.4,Sunny
8696,2024-05-10,10.6,14.4,76.9,Windy
8697,2024-05-10,22.5,7.1,68.5,Stormy
8698,2024-05-11,15.9,0,68.2,Sunny
8699,2024-05-11,16.9,8.1,62.4,Rainy
8700,2024-05-11,17.2,2.9,43.3,Rainy
8701,2024-05-11,19,1.4,57.9,Windy
8702,2024-05-11,14.3,1.6,49.7,Rainy
8703,2024-05-11,13,8.8,66.4,Foggy
8704,2024-05-12,15.9,10.1,83.6,Rainy
8705,2024-05-12,19.6,13.5,70.3,Cloudy
8706,2024-05-12,13.1,1.6,60.2,Rainy
8707,2024-05-12,22.5,10.9,83.3,Cloudy
8708,2024-05-12,13.1,4.9,46.3,Rainy
8709,2024-05-12,10.6,6.2,45,Stormy
8710,2024-05-13,12.9,9.2,70.1,Rainy
8711,2024-05-13,5.4,5.5,56.3,Sunny
8712,2024-05-13,15.8,5.6,56.7,Rainy
8713,2024-05-13,16.7,7.7,80,Sunny
8714,2024-05-13,18.9,4.9,67.3,Sunny
8715,2024-05-13,14.9,7.6,64.9,Cloudy
8716,2024-05-13,13.5,5,60.1,Rainy
8717,2024-05-13,17.6,14.6,74.6,Cloudy
8718,2024-05-13,17.3,5.4,68.7,Sunny
8719,2024-05-14,17.6,2.1,73.6,Cloudy
8720,2024-05-14,5.4,5.9,39.4,Sunny
8721,2024-05-14,1.5,8.6,67.3,Stormy
8722,2024-05-14,7.7,4.8,77.4,Sunny
8723,2024-05-15,27.7,5.4,54.5,Sunny
8724,2024-05-15,16.4,7.4,79.1,Sunny
8725,2024-05-15,16.6,1.1,84.7,Rainy
8726,2024-05-15,13.2,5.2,60.3,Cloudy
8727,2024-05-16,13.3,8.5,79.2,Cloudy
8728,2024-05-16,13.7,11.8,82.5,Sunny
8729,2024-05-16,17.1,4.3,81.4,Cloudy
8730,2024-05-16,13.8,1.3,69.8,Cloudy
8731,2024-05-16,25.2,9.4,51.8,Snowy
8732,2024-05-16,17.5,10.7,71,Rainy
8733,2024-05-17,8.1,4.1,58.6,Sunny
8734,2024-05-17,23.7,8.6,55.2,Cloudy
8735,2024-05-17,17.6,4,55.9,Windy
8736,2024-05-17,13.3,8.8,74.1,Rainy
8737,2024-05-18,14.3,0,53.4,Sunny
8738,2024-05-18,22.9,7.7,74.3,Rainy
8739,2024-05-18,19.1,5.4,74.2,Rainy
8740,2024-05-18,9.3,2.9,48.2,Sunny
8741,2024-05-18,18,4.6,66.7,Rainy
8742,2024-05-18,13.8,7.1,58.5,Foggy
8743,2024-05-18,16,9,72.3,Cloudy
8744,2024-05-18,22,4.7,48.7,Foggy
8745,2024-05-18,14.8,0,80.7,Sunny
8746,2024-05-18,20.6,0.3,79.1,Rainy
8747,2024-05-19,22.3,8.6,60,Foggy
8748,2024-05-19,16.6,3.4,59.3,Sunny
8749,2024-05-19,8.6,6.8,72.6,Foggy
8750,2024-05-19,8.9,3.9,80.8,Rainy
8751,2024-05-19,20,2.6,97.4,Cloudy
8752,2024-05-19,18.5,6.8,72.5,Sunny
8753,2024-05-19,16.9,5.4,64.1,Windy
8754,2024-05-20,13.4,15.5,77,Sunny
8755,2024-05-20,23.3,0,66.1,Sunny
8756,2024-05-20,16.5,4.1,69.8,Rainy
8757,2024-05-20,17.9,11.3,56.9,Rainy
8758,2024-05-20,12.5,12.4,88.4,Rainy
8759,2024-05-20,10.2,10.5,71.6,Stormy
8760,2024-05-21,11.6,6.7,69.3,Rainy
8761,2024-05-21,14.8,8,54.5,Foggy
8762,2024-05-21,19.5,15.2,63.7,Foggy
8763,2024-05-21,15.9,5.9,56.4,Sunny
8764,2024-05-21,21.1,3.2,55.7,Sunny
8765,2024-05-21,12.8,4.7,69.7,Stormy
8766,2024-05-21,11.9,11.8,65.3,Windy
8767,2024-05-22,11.1,0,67.9,Cloudy
8768,2024-05-22,22,8.1,73.3,Rainy
8769,2024-05-22,11.4,0.6,54.1,Stormy
8770,2024-05-22,14.8,0,48.3,Stormy
8771,2024-05-22,19,8.8,69.9,Snowy
8772,2024-05-22,19,6.9,73.9,Foggy
8773,2024-05-23,15.2,2.8,67.5,Windy
8774,2024-05-23,15.8,3.7,54.7,Foggy
8775,2024-05-23,13.6,5.8,61.1,Stormy
8776,2024-05-23,7.5,11.3,60.9,Rainy
8777,2024-05-24,11.5,6.8,52.1,Sunny
8778,2024-05-24,12.6,5.4,70.4,Cloudy
8779,2024-05-24,9.8,4.5,50.9,Rainy
8780,2024-05-25,8.5,7.2,75.4,Sunny
8781,2024-05-25,15.2,1.2,63.7,Rainy
8782,2024-05-25,16.3,6.8,63.2,Stormy
8783,2024-05-25,13.5,0.4,66.5,Rainy
8784,2024-05-25,18.2,9.5,70,Rainy
8785,2024-05-26,17,10.7,55.3,Foggy
8786,2024-05-27,14.6,1.7,63.9,Foggy
8787,2024-05-27,17.5,10,78.7,Windy
8788,2024-05-28,20.6,3,73,Rainy
8789,2024-05-28,9.6,8.8,50.5,Rainy
8790,2024-05-28,10.8,4.1,61.4,Sunny
8791,2024-05-28,15.3,4.2,63.5,Foggy
8792,2024-05-29,21.8,4.4,64.1,Stormy
8793,2024-05-29,16.1,9.6,53,Sunny
8794,2024-05-29,18.4,12.5,78.1,Cloudy
8795,2024-05-29,11.1,0,69.4,Sunny
8796,2024-05-30,16.1,6.9,87.3,Cloudy
8797,2024-05-30,7.4,0.9,62.2,Cloudy
8798,2024-05-30,12.3,8.5,57.1,Sunny
8799,2024-05-30,18.1,7.2,59.9,Sunny
8800,2024-05-31,17.6,7.4,60.8,Snowy
8801,2024-05-31,18,4.9,58.3,Sunny
8802,2024-05-31,12.1,8.1,70.7,Sunny
8803,2024-05-31,13.6,6.9,42.8,Rainy
8804,2024-05-31,17,1.7,45.2,Cloudy
8805,2024-05-31,24.9,1.6,83.2,Rainy
8806,2024-05-31,6.4,14.5,64.6,Rainy
8807,2024-06-01,36.1,0.5,57,Sunny
8808,2024-06-01,28.7,2.7,48.3,Sunny
8809,2024-06-01,20.4,3,72,Sunny
8810,2024-06-02,21.6,1.6,54.4,Cloudy
8811,2024-06-02,28.7,2.8,32.7,Stormy
8812,2024-06-02,29.4,5.2,64.5,Cloudy
8813,2024-06-02,30.4,0,31.6,Rainy
8814,2024-06-02,22.9,0.1,63.3,Cloudy
8815,2024-06-02,29.6,0,59.7,Sunny
8816,2024-06-02,25.1,3.6,62.4,Rainy
8817,2024-06-02,24.4,7.6,57.4,Rainy
8818,2024-06-03,27.1,5.7,68.1,Rainy
8819,2024-06-03,24.4,3.1,58.8,Cloudy
8820,2024-06-03,30.3,7.3,60.8,Cloudy
8821,2024-06-04,26.5,0,58.8,Sunny
8822,2024-06-04,23.9,1.3,49.8,Rainy
8823,2024-06-04,18.2,3.4,65.6,Sunny
8824,2024-06-04,27.4,3.2,40.3,Windy
8825,2024-06-05,27.1,5,58.3,Sunny
8826,2024-06-05,25.6,0.9,63.2,Windy
8827,2024-06-05,35.9,7.9,34.2,Sunny
8828,2024-06-05,30.4,3.2,64.1,Rainy
8829,2024-06-06,28.4,0,53.9,Windy
8830,2024-06-06,34.8,0,74.9,Sunny
8831,2024-06-07,26.3,6.4,87.1,Sunny
8832,2024-06-07,28.4,5.8,55.8,Sunny
8833,2024-06-07,38.7,0.2,60.7,Stormy
8834,2024-06-07,21.7,9.5,90.4,Windy
8835,2024-06-07,28.8,0,44.4,Sunny
8836,2024-06-07,28.3,2.7,46.9,Stormy
8837,2024-06-07,30.5,5.2,64.5,Sunny
8838,2024-06-08,13.2,0,51.9,Sunny
8839,2024-06-08,28.9,3,52.3,Sunny
8840,2024-06-08,37.4,3.4,66.4,Sunny
8841,2024-06-08,26,4.7,45.9,Cloudy
8842,2024-06-08,34.1,1.8,84.1,Cloudy
8843,2024-06-09,27.3,0,32.6,Sunny
8844,2024-06-09,27.5,1.4,74.8,Stormy
8845,2024-06-10,23,7.3,47,Cloudy
8846,2024-06-10,27.2,0,54.8,Sunny
8847,2024-06-10,31.2,4.9,29.1,Windy
8848,2024-06-11,19.8,4.2,74.5,Stormy
8849,2024-06-11,23.5,1.3,59.8,Stormy
8850,2024-06-11,26.3,2.9,55,Cloudy
8851,2024-06-12,28.6,2.5,56.3,Sunny
8852,2024-06-12,32.6,0.5,59.9,Cloudy
8853,2024-06-12,20,4.2,52.7,Sunny
8854,2024-06-12,30.7,1.6,97.5,Sunny
8855,2024-06-13,23.3,0.7,52.3,Stormy
8856,2024-06-13,25.4,0.3,58.8,Foggy
8857,2024-06-13,31.8,1.4,55,Cloudy
8858,2024-06-13,25,0.2,53.9,Sunny
8859,2024-06-13,30.4,0,46.4,Windy
8860,2024-06-13,20.3,8.3,86,Sunny
8861,2024-06-13,27,2.6,34.2,Cloudy
8862,2024-06-13,28.4,3.8,46.1,Sunny
8863,2024-06-14,34.9,2.5,46.8,Windy
8864,2024-06-14,28.2,2.6,36.7,Rainy
8865,2024-06-14,26.4,0,54.2,Sunny
8866,2024-06-14,36.2,1.5,53.8,Cloudy
8867,2024-06-14,25.6,3.8,74.7,Sunny
8868,2024-06-14,28.9,0,57.9,Cloudy
8869,2024-06-14,28.1,1.6,25.2,Windy
8870,2024-06-14,21,7.4,55.8,Cloudy
8871,2024-06-14,29.7,3.5,72,Rainy
8872,2024-06-14,28.5,3.4,44.4,Windy
8873,2024-06-15,26.6,5.3,67.1,Windy
8874,2024-06-15,26.4,6.6,54.8,Sunny
8875,2024-06-15,28.8,0.5,69.3,Sunny
8876,2024-06-15,33.4,2.9,62.5,Windy
8877,2024-06-15,30.7,2.7,43.5,Windy
8878,2024-06-15,33.5,7.2,41.2,Sunny
8879,2024-06-16,27.9,3.7,60,Cloudy
8880,2024-06-17,29.4,2.3,60.2,Sunny
8881,2024-06-17,28.1,8.6,29.2,Rainy
8882,2024-06-17,29.8,0,47.4,Cloudy
8883,2024-06-17,33.5,1.5,48.3,Sunny
8884,2024-06-17,30,7.2,48,Cloudy
8885,2024-06-18,34.9,0,67.5,Stormy
8886,2024-06-18,23.5,0.9,59.8,Sunny
8887,2024-06-18,27.5,0,60.2,Cloudy
8888,2024-06-18,29.5,0.2,33.7,Stormy
8889,2024-06-18,29.5,5.5,70.2,Windy
8890,2024-06-18,22.6,1.7,60.2,Rainy
8891,2024-06-19,29.8,3.6,37.2,Sunny
8892,2024-06-19,29,0,66.2,Sunny
8893,2024-06-20,30.1,3.3,70.6,Sunny
8894,2024-06-20,28,3.7,39.8,Cloudy
8895,2024-06-20,25.1,0.9,42.8,Sunny
8896,2024-06-20,32.6,6.6,51.4,Cloudy
8897,2024-06-21,30.6,1.6,67.2,Cloudy
8898,2024-06-21,25.9,5.2,42.2,Windy
8899,2024-06-21,19.4,4.6,67.9,Stormy
8900,2024-06-21,40.7,0,55.8,Windy
8901,2024-06-21,34.5,5.1,49.8,Windy
8902,2024-06-21,29.7,5,31.6,Sunny
8903,2024-06-21,29.5,0,85,Stormy
8904,2024-06-21,33.5,6.3,43.7,Sunny
8905,2024-06-21,19.8,4.6,43,Foggy
8906,2024-06-22,20.9,3.8,55.4,Sunny
8907,2024-06-22,21.3,4.7,58.3,Sunny
8908,2024-06-22,29.9,3.4,58.7,Rainy
8909,2024-06-22,19.2,0.4,53.6,Cloudy
8910,2024-06-22,28.2,1.8,35.2,Cloudy
8911,2024-06-22,34.5,6.5,73.1,Stormy
8912,2024-06-22,23.6,0,41.8,Rainy
8913,2024-06-23,26.2,4.7,37.5,Sunny
8914,2024-06-23,27.5,0,60.6,Rainy
8915,2024-06-23,25,0.3,59.4,Cloudy
8916,2024-06-23,22,0,77.8,Cloudy
8917,2024-06-24,28.3,7.8,72.6,Sunny
8918,2024-06-24,23.7,1.2,46.2,Sunny
8919,2024-06-24,36.2,3.3,40.2,Sunny
8920,2024-06-24,22.6,3.5,16.7,Sunny
8921,2024-06-24,34,0,62.9,Foggy
8922,2024-06-24,30.7,4.5,62.1,Rainy
8923,2024-06-24,36.3,5.7,50.9,Cloudy
8924,2024-06-24,32.6,0.8,57.3,Sunny
8925,2024-06-25,35.9,5.2,46.2,Cloudy
8926,2024-06-25,32.7,1.9,66,Cloudy
8927,2024-06-25,26.4,5.3,62.5,Sunny
8928,2024-06-25,25.5,6.7,50.1,Sunny
8929,2024-06-26,30.4,2.6,41.7,Cloudy
8930,2024-06-26,31.4,3.1,30.2,Sunny
8931,2024-06-26,29.9,2.4,38.1,Cloudy
8932,2024-06-27,17.7,2.8,54.9,Sunny
8933,2024-06-27,27.7,0.5,60.6,Cloudy
8934,2024-06-27,20.3,0.4,80,Sunny
8935,2024-06-28,21.9,3.9,43.4,Windy
8936,2024-06-28,19,1.8,59,Sunny
8937,2024-06-28,33.4,3.3,46,Sunny
8938,2024-06-28,28.3,4.1,63.3,Sunny
8939,2024-06-28,27.2,6.7,78.9,Sunny
8940,2024-06-29,17.9,1.1,47.8,Cloudy
8941,2024-06-29,17.1,0,60.1,Windy
8942,2024-06-29,26.3,8,47.5,Windy
8943,2024-06-29,28.7,0,71.9,Cloudy
8944,2024-06-29,25.5,3.4,57.9,Foggy
8945,2024-06-29,27.5,4.6,27.8,Sunny
8946,2024-06-29,26.5,0.9,58.9,Sunny
8947,2024-06-29,24,2.9,62.4,Sunny
8948,2024-06-30,30.7,1.6,75.1,Stormy
8949,2024-06-30,31.5,0,32.6,Sunny
8950,2024-06-30,27.7,1.1,61,Rainy
8951,2024-06-30,23,0,74,Stormy
8952,2024-06-30,31.4,5.3,59.9,Stormy
8953,2024-06-30,34.6,6.3,35.2,Cloudy
8954,2024-06-30,28.5,3.9,45.3,Cloudy
8955,2024-06-30,32.4,4.6,54.8,Rainy
8956,2024-06-30,30.8,6.9,36.3,Cloudy
8957,2024-06-30,35.6,0,35.9,Windy
8958,2024-07-01,23.1,0.6,37,Sunny
8959,2024-07-01,30.5,1.6,66.2,Sunny
8960,2024-07-01,25.8,1,79.5,Cloudy
8961,2024-07-01,24.4,2.1,71.2,Sunny
8962,2024-07-01,22.8,5.4,50.7,Cloudy
8963,2024-07-01,30.3,1.7,71.7,Sunny
8964,2024-07-01,25,3.1,51.8,Sunny
8965,2024-07-02,29.6,5.7,24.5,Cloudy
8966,2024-07-02,36,4.1,44.6,Sunny
8967,2024-07-02,34.2,0,62.1,Windy
8968,2024-07-02,24.9,0,40.8,Sunny
8969,2024-07-02,23,3.7,68.6,Sunny
8970,2024-07-03,29,0.3,33,Cloudy
8971,2024-07-03,27.5,1.6,82.6,Sunny
8972,2024-07-03,30.9,3.3,48.3,Sunny
8973,2024-07-03,15.8,4.1,66.7,Foggy
8974,2024-07-03,34.3,1.7,37.4,Sunny
8975,2024-07-04,27.9,3.9,40.4,Sunny
8976,2024-07-04,24.1,4.7,76.1,Windy
8977,2024-07-04,35.4,0,66.9,Rainy
8978,2024-07-04,36.4,2.9,69.1,Sunny
8979,2024-07-04,24.7,1.2,53.8,Stormy
8980,2024-07-05,29.2,0,42.7,Rainy
8981,2024-07-05,28.8,6.6,40.3,Foggy
8982,2024-07-05,31.4,0,52.2,Sunny
8983,2024-07-05,23.3,1.4,53.8,Cloudy
8984,2024-07-05,25.1,0,47.6,Sunny
8985,2024-07-05,23.2,3.3,56.9,Cloudy
