Transaction_ID,Timestamp,Product_ID,Quantity_Sold,Unit_Price,Discount_Applied,Payment_Method,Store_ID
7928,2026-02-18 21:58:15,111,2,1.44,0,Credit Card,STR-017
7929,2026-02-18 22:23:41,95,4,5.07,34.7,Mobile Pay,STR-045
7930,2026-02-18 22:34:33,14,5,4.72,6.5,Credit Card,STR-001
7931,2026-02-18 22:43:43,3,12,1.18,0,Debit Card,STR-009
7932,2026-02-18 22:51:58,60,5,5.9,0,Credit Card,STR-036
7933,2026-02-18 22:52:05,100,3,5.89,0,Credit Card,STR-016
7934,2026-02-18 22:58:18,222,5,9.86,0,Debit Card,STR-006
7935,2026-02-18 23:14:38,115,2,3.78,25.9,Cash,STR-025
7936,2026-02-18 23:28:18,91,1,4.9,0,Credit Card,STR-009
7937,2026-02-18 23:57:48,63,5,4.92,0,Credit Card,STR-022
7938,2026-02-18 23:58:33,161,2,5.28,0,Gift Card,STR-019
7939,2026-02-19 00:27:19,47,4,2.26,0,Credit Card,STR-004
7940,2026-02-19 00:31:49,80,3,8.72,16.8,Cash,STR-010
7941,2026-02-19 00:43:25,217,5,6.99,22.8,Cash,STR-046
7942,2026-02-19 00:46:32,36,2,6.74,0,Credit Card,STR-008
7943,2026-02-19 00:55:33,3,6,1.04,18.8,Debit Card,STR-024
7944,2026-02-19 01:12:20,135,13,3.83,13.5,Debit Card,STR-029
7945,2026-02-19 01:15:09,246,8,13.68,20.4,Credit Card,STR-024
7946,2026-02-19 01:47:50,146,1,5.9,0,Credit Card,STR-048
7947,2026-02-19 02:00:37,5,4,2.99,17.2,Cash,STR-017
7948,2026-02-19 02:31:13,191,2,3.49,19.7,Cash,STR-046
7949,2026-02-19 03:03:10,184,1,4.56,0,Credit Card,STR-018
7950,2026-02-19 03:06:29,205,4,4.6,16.1,Credit Card,STR-022
7951,2026-02-19 03:08:22,59,4,3.1,37.4,Cash,STR-041
7952,2026-02-19 03:14:05,51,4,1.57,0,Cash,STR-025
7953,2026-02-19 03:15:39,14,10,4.29,0,Gift Card,STR-006
7954,2026-02-19 03:18:49,203,2,12.14,0,Debit Card,STR-046
7955,2026-02-19 03:24:03,149,4,5.06,0,Mobile Pay,STR-041
7956,2026-02-19 03:28:48,198,2,4.08,18.4,Credit Card,STR-031
7957,2026-02-19 03:31:45,222,11,8.57,21,Credit Card,STR-025
7958,2026-02-19 03:56:07,111,14,1.45,23,Mobile Pay,STR-005
7959,2026-02-19 04:08:49,78,2,7.07,0,Mobile Pay,STR-009
7960,2026-02-19 04:08:56,59,5,2.91,32.8,Debit Card,STR-003
7961,2026-02-19 04:13:11,98,13,3.9,0,Debit Card,STR-039
7962,2026-02-19 05:26:56,238,2,2.98,0,Mobile Pay,STR-044
7963,2026-02-19 05:52:29,14,4,4.36,20.3,Debit Card,STR-009
7964,2026-02-19 05:54:04,180,14,5.37,0,Debit Card,STR-044
7965,2026-02-19 05:56:08,118,3,4.09,0,Debit Card,STR-046
7966,2026-02-19 06:30:20,154,2,7.48,0,Credit Card,STR-031
7967,2026-02-19 06:36:46,92,5,7.4,17.3,Credit Card,STR-045
7968,2026-02-19 06:44:50,184,1,4.92,9.6,Cash,STR-015
7969,2026-02-19 07:17:51,11,7,4.73,31,Debit Card,STR-050
7970,2026-02-19 07:23:45,46,2,1.84,32,Credit Card,STR-029
7971,2026-02-19 07:42:50,93,14,2.72,0,Cash,STR-002
7972,2026-02-19 08:29:32,171,5,3.98,5.6,Mobile Pay,STR-006
7973,2026-02-19 08:33:11,225,12,7.44,0,Cash,STR-007
7974,2026-02-19 09:27:20,67,5,5.67,0,Mobile Pay,STR-016
7975,2026-02-19 09:32:04,227,3,7.26,32.9,Mobile Pay,STR-023
7976,2026-02-19 09:42:47,152,3,2.73,0,Credit Card,STR-010
7977,2026-02-19 09:47:58,77,5,4.33,14.1,Mobile Pay,STR-036
7978,2026-02-19 09:49:30,126,4,3.64,0,Credit Card,STR-034
7979,2026-02-19 09:58:48,194,2,1.42,18.4,Credit Card,STR-009
7980,2026-02-19 10:17:23,201,4,12.63,18.9,Cash,STR-013
7981,2026-02-19 10:23:58,19,4,3.14,17.2,Debit Card,STR-015
7982,2026-02-19 10:25:15,36,1,6.83,0,Gift Card,STR-043
7983,2026-02-19 10:33:25,171,14,4.46,9.9,Debit Card,STR-006
7984,2026-02-19 10:49:15,3,2,1.1,7.7,Debit Card,STR-033
7985,2026-02-19 10:51:09,211,1,2.98,0,Debit Card,STR-050
7986,2026-02-19 10:58:27,159,5,3.18,0,Mobile Pay,STR-041
7987,2026-02-19 10:58:57,6,4,4.95,28.7,Credit Card,STR-043
7988,2026-02-19 11:28:29,237,3,8.2,0,Cash,STR-031
7989,2026-02-19 12:13:21,217,1,6.77,32.2,Credit Card,STR-034
7990,2026-02-19 12:31:42,76,1,8.12,0,Debit Card,STR-006
7991,2026-02-19 12:33:30,137,1,5.08,28.3,Gift Card,STR-023
7992,2026-02-19 12:43:51,18,13,2.16,22.6,Credit Card,STR-022
7993,2026-02-19 12:59:30,128,2,6.81,15,Debit Card,STR-043
7994,2026-02-19 13:02:24,31,2,1.67,0,Mobile Pay,STR-025
7995,2026-02-19 13:13:17,20,4,4.48,22.8,Credit Card,STR-047
7996,2026-02-19 13:16:28,13,4,2.8,0,Credit Card,STR-026
7997,2026-02-19 13:25:17,49,4,1.94,0,Debit Card,STR-018
7998,2026-02-19 14:24:15,165,6,2.45,28.9,Gift Card,STR-038
7999,2026-02-19 14:51:00,207,9,2.6,18.9,Cash,STR-028
8000,2026-02-19 14:52:32,143,2,1.32,18.4,Credit Card,STR-002
8001,2026-02-19 14:57:39,136,15,5.04,0,Credit Card,STR-026
8002,2026-02-19 14:58:40,98,5,3.97,0,Mobile Pay,STR-010
8003,2026-02-19 15:07:53,162,3,7.72,8.9,Mobile Pay,STR-033
8004,2026-02-19 15:09:40,205,1,5.32,0,Credit Card,STR-001
8005,2026-02-19 15:44:35,25,14,3.8,0,Debit Card,STR-035
8006,2026-02-19 15:53:45,205,2,4.61,0,Debit Card,STR-019
8007,2026-02-19 16:01:56,130,5,4.09,6,Credit Card,STR-017
8008,2026-02-19 17:03:05,158,2,2.3,22.4,Credit Card,STR-041
8009,2026-02-19 17:34:04,153,1,3.73,0,Mobile Pay,STR-044
8010,2026-02-19 17:35:40,32,2,2.8,22.2,Credit Card,STR-038
8011,2026-02-19 17:41:06,145,4,3.39,28.1,Debit Card,STR-036
8012,2026-02-19 17:59:15,3,1,1.09,21.6,Debit Card,STR-027
8013,2026-02-19 18:00:30,58,10,3.06,0,Debit Card,STR-004
8014,2026-02-19 18:09:00,129,5,2.97,18.1,Debit Card,STR-040
8015,2026-02-19 18:09:34,170,2,4.7,32.2,Debit Card,STR-015
8016,2026-02-19 18:42:07,52,5,2.92,0,Credit Card,STR-050
8017,2026-02-19 18:52:54,165,1,2.5,16.7,Debit Card,STR-001
8018,2026-02-19 19:05:08,34,3,8.2,17,Credit Card,STR-037
8019,2026-02-19 19:24:34,86,2,3.75,35.1,Cash,STR-035
8020,2026-02-19 19:27:54,184,14,4.36,11.7,Credit Card,STR-007
8021,2026-02-19 19:29:13,41,2,6.21,23,Debit Card,STR-041
8022,2026-02-19 19:35:56,117,3,2.76,0,Debit Card,STR-049
8023,2026-02-19 19:41:40,108,12,4.51,0,Cash,STR-039
8024,2026-02-19 19:41:59,207,1,2.71,0,Credit Card,STR-029
8025,2026-02-19 20:07:17,175,13,1.15,0,Cash,STR-024
8026,2026-02-19 20:21:06,129,3,3.01,0,Mobile Pay,STR-035
8027,2026-02-19 20:23:58,37,7,5.14,19.4,Credit Card,STR-048
8028,2026-02-19 20:45:34,137,2,5.06,0,Credit Card,STR-011
8029,2026-02-19 21:36:45,128,2,6.09,0,Credit Card,STR-035
8030,2026-02-19 21:41:02,116,4,7.56,0,Debit Card,STR-030
8031,2026-02-19 21:44:45,231,4,13.02,33.6,Credit Card,STR-050
8032,2026-02-19 22:24:04,102,6,5.73,9.2,Credit Card,STR-043
8033,2026-02-19 22:25:25,103,10,2.46,0,Credit Card,STR-009
8034,2026-02-19 23:00:25,165,4,2.57,7.5,Mobile Pay,STR-004
8035,2026-02-19 23:08:06,45,14,0.91,0,Credit Card,STR-028
8036,2026-02-19 23:17:52,198,3,4.48,0,Debit Card,STR-049
8037,2026-02-19 23:31:57,54,3,5.61,19.6,Debit Card,STR-020
8038,2026-02-19 23:47:42,133,1,0.76,12.1,Mobile Pay,STR-039
8039,2026-02-20 00:04:44,82,4,4.01,11.4,Credit Card,STR-011
8040,2026-02-20 00:13:10,207,11,2.85,13.2,Credit Card,STR-028
8041,2026-02-20 00:14:26,152,5,2.71,12,Credit Card,STR-043
8042,2026-02-20 00:15:51,139,4,1.87,8.1,Mobile Pay,STR-005
8043,2026-02-20 00:25:41,161,11,4.44,38.5,Debit Card,STR-024
8044,2026-02-20 00:28:41,109,4,4.38,0,Cash,STR-047
8045,2026-02-20 00:36:18,50,1,3.01,0,Mobile Pay,STR-033
8046,2026-02-20 00:41:05,83,3,2.94,27,Cash,STR-038
8047,2026-02-20 00:46:24,245,1,9.85,0,Mobile Pay,STR-019
8048,2026-02-20 01:20:33,9,1,5.21,33.2,Cash,STR-038
8049,2026-02-20 01:23:50,193,3,1.11,38.2,Credit Card,STR-022
8050,2026-02-20 01:42:39,122,5,2.59,36.9,Credit Card,STR-016
8051,2026-02-20 01:43:23,30,4,3.41,0,Credit Card,STR-015
8052,2026-02-20 01:57:25,31,1,1.81,0,Credit Card,STR-017
8053,2026-02-20 02:01:33,2,4,5.06,0,Cash,STR-032
8054,2026-02-20 02:13:02,202,11,2.74,6.5,Cash,STR-024
8055,2026-02-20 02:23:27,151,3,2.06,0,Credit Card,STR-022
8056,2026-02-20 03:05:31,139,5,1.96,0,Cash,STR-035
8057,2026-02-20 03:18:48,183,5,2.62,27,Credit Card,STR-021
8058,2026-02-20 03:34:14,58,5,2.86,28.2,Credit Card,STR-005
8059,2026-02-20 03:47:11,115,1,4.26,0,Credit Card,STR-013
8060,2026-02-20 03:50:23,130,9,4.74,0,Cash,STR-004
8061,2026-02-20 03:54:03,6,7,5.23,0,Credit Card,STR-031
8062,2026-02-20 04:03:07,127,1,5.12,35.9,Cash,STR-022
8063,2026-02-20 04:09:50,185,2,3.48,0,Credit Card,STR-024
8064,2026-02-20 04:21:21,12,1,7.86,0,Debit Card,STR-043
8065,2026-02-20 04:31:17,145,3,3.69,27.5,Credit Card,STR-040
8066,2026-02-20 04:38:00,105,5,2.47,0,Credit Card,STR-049
8067,2026-02-20 04:48:37,124,4,4.26,19.9,Credit Card,STR-003
8068,2026-02-20 05:15:24,92,2,7.16,0,Mobile Pay,STR-023
8069,2026-02-20 05:39:49,163,4,4.28,0,Cash,STR-048
8070,2026-02-20 06:08:24,197,1,2.21,5.7,Credit Card,STR-027
8071,2026-02-20 06:24:21,40,5,4.53,0,Credit Card,STR-042
8072,2026-02-20 06:38:08,129,2,2.83,0,Gift Card,STR-026
8073,2026-02-20 06:41:57,188,1,4.99,23.8,Cash,STR-030
8074,2026-02-20 07:17:32,64,5,6.45,34.2,Debit Card,STR-035
8075,2026-02-20 07:39:12,211,2,2.82,29.7,Mobile Pay,STR-027
8076,2026-02-20 08:14:32,76,1,7.91,0,Cash,STR-007
8077,2026-02-20 08:20:59,32,1,2.87,16.5,Credit Card,STR-020
8078,2026-02-20 08:43:02,51,9,1.54,24.6,Credit Card,STR-006
8079,2026-02-20 09:17:44,44,1,9.65,31.7,Debit Card,STR-022
8080,2026-02-20 09:41:49,157,15,1.66,32.9,Debit Card,STR-010
8081,2026-02-20 09:46:23,44,4,9.81,23.9,Cash,STR-010
8082,2026-02-20 10:08:26,42,1,10.38,0,Debit Card,STR-032
8083,2026-02-20 10:23:24,97,5,2.85,8.8,Cash,STR-046
8084,2026-02-20 10:59:57,146,5,5.35,0,Gift Card,STR-024
8085,2026-02-20 11:05:50,88,5,3.7,0,Credit Card,STR-047
8086,2026-02-20 11:25:06,213,5,7.01,0,Debit Card,STR-036
8087,2026-02-20 11:42:34,106,12,3.45,11,Cash,STR-043
8088,2026-02-20 11:48:27,16,5,7.42,0,Credit Card,STR-031
8089,2026-02-20 12:25:02,135,5,3.86,0,Cash,STR-024
8090,2026-02-20 12:46:45,132,4,6.35,34.4,Cash,STR-016
8091,2026-02-20 13:22:25,218,4,4.71,14.5,Credit Card,STR-020
8092,2026-02-20 13:22:35,103,12,2.25,19.2,Credit Card,STR-048
8093,2026-02-20 13:25:14,31,2,1.63,38.4,Credit Card,STR-005
8094,2026-02-20 13:37:57,10,3,7.03,28.8,Credit Card,STR-012
8095,2026-02-20 13:45:03,4,3,1.57,25.2,Credit Card,STR-004
8096,2026-02-20 13:59:56,176,2,2.31,24,Credit Card,STR-037
8097,2026-02-20 14:00:57,235,3,11.32,10.2,Gift Card,STR-048
8098,2026-02-20 14:04:22,94,1,5.09,0,Mobile Pay,STR-015
8099,2026-02-20 14:21:30,125,14,1.91,13.7,Credit Card,STR-010
8100,2026-02-20 14:48:43,111,3,1.39,0,Mobile Pay,STR-039
8101,2026-02-20 14:49:34,138,7,6.22,0,Mobile Pay,STR-029
8102,2026-02-20 15:33:54,221,5,3.01,0,Cash,STR-017
8103,2026-02-20 15:42:59,204,10,10.37,0,Debit Card,STR-008
8104,2026-02-20 15:44:50,79,7,5.22,0,Mobile Pay,STR-021
8105,2026-02-20 15:49:40,24,1,1.85,0,Cash,STR-014
8106,2026-02-20 16:19:44,55,1,1.38,29.1,Credit Card,STR-024
8107,2026-02-20 16:19:52,60,1,6.14,35.9,Debit Card,STR-041
8108,2026-02-20 16:37:45,161,3,4.93,27.6,Debit Card,STR-027
8109,2026-02-20 17:25:53,163,3,4.12,28.8,Credit Card,STR-037
8110,2026-02-20 17:30:01,179,4,2.72,0,Debit Card,STR-012
8111,2026-02-20 17:40:14,203,8,13.53,0,Mobile Pay,STR-028
8112,2026-02-20 17:47:51,55,4,1.5,0,Credit Card,STR-002
8113,2026-02-20 18:48:00,17,1,1.32,0,Debit Card,STR-031
8114,2026-02-20 18:54:00,14,12,3.93,15.6,Mobile Pay,STR-027
8115,2026-02-20 18:57:17,37,5,5.24,11.4,Credit Card,STR-003
8116,2026-02-20 19:05:31,198,1,3.95,0,Debit Card,STR-005
8117,2026-02-20 19:30:50,151,5,2,15.6,Credit Card,STR-014
8118,2026-02-20 19:38:43,71,2,1.17,0,Credit Card,STR-045
8119,2026-02-20 19:47:14,223,5,9.05,0,Credit Card,STR-001
8120,2026-02-20 19:50:52,12,4,7.8,0,Gift Card,STR-031
8121,2026-02-20 20:08:13,124,4,4.67,0,Debit Card,STR-007
8122,2026-02-20 20:28:26,18,4,2.42,16.8,Credit Card,STR-007
8123,2026-02-20 21:08:51,26,2,5.61,0,Debit Card,STR-024
8124,2026-02-20 21:15:11,1,5,2.67,25.3,Credit Card,STR-041
8125,2026-02-20 21:18:46,234,5,2.2,0,Debit Card,STR-027
8126,2026-02-20 21:30:10,38,1,9.69,32.7,Cash,STR-044
8127,2026-02-20 21:40:13,71,5,1.02,0,Mobile Pay,STR-029
8128,2026-02-20 23:12:32,109,7,4.69,37.9,Cash,STR-007
8129,2026-02-20 23:27:31,137,5,4.51,0,Mobile Pay,STR-015
8130,2026-02-21 00:45:12,234,5,2.24,0,Mobile Pay,STR-005
8131,2026-02-21 00:54:36,43,1,5.96,14.9,Credit Card,STR-010
8132,2026-02-21 00:57:14,157,2,1.92,0,Gift Card,STR-037
8133,2026-02-21 01:17:41,132,12,6.92,33.9,Mobile Pay,STR-032
8134,2026-02-21 01:25:57,117,5,2.44,0,Mobile Pay,STR-045
8135,2026-02-21 01:27:04,239,1,13.84,8.8,Credit Card,STR-040
8136,2026-02-21 01:27:42,231,1,13.46,0,Credit Card,STR-028
8137,2026-02-21 01:30:56,250,5,12.55,0,Credit Card,STR-022
8138,2026-02-21 01:31:09,230,4,6.73,13,Credit Card,STR-042
8139,2026-02-21 01:54:29,203,2,12.22,0,Debit Card,STR-026
8140,2026-02-21 02:14:41,152,2,2.88,0,Debit Card,STR-020
8141,2026-02-21 02:23:06,231,6,13.67,13.5,Debit Card,STR-033
8142,2026-02-21 02:50:25,250,2,14.67,0,Cash,STR-049
8143,2026-02-21 03:29:35,48,4,2.93,34.4,Debit Card,STR-049
8144,2026-02-21 03:52:46,53,11,3.72,0,Cash,STR-001
8145,2026-02-21 03:53:06,216,3,11.54,23.9,Mobile Pay,STR-027
8146,2026-02-21 03:58:30,94,4,4.63,0,Debit Card,STR-037
8147,2026-02-21 05:39:59,129,5,3,0,Mobile Pay,STR-041
8148,2026-02-21 05:41:35,209,3,9.27,17,Credit Card,STR-007
8149,2026-02-21 05:54:54,109,1,4.57,23.3,Debit Card,STR-015
8150,2026-02-21 06:00:13,134,13,1.04,35,Credit Card,STR-031
8151,2026-02-21 06:02:27,39,1,3.23,0,Cash,STR-043
8152,2026-02-21 06:07:51,83,5,2.77,10,Credit Card,STR-037
8153,2026-02-21 06:10:55,55,4,1.48,0,Debit Card,STR-028
8154,2026-02-21 06:37:25,65,10,3.99,0,Mobile Pay,STR-021
8155,2026-02-21 06:41:40,111,2,1.43,0,Mobile Pay,STR-046
8156,2026-02-21 06:44:33,214,7,12.1,20,Debit Card,STR-042
8157,2026-02-21 07:05:43,95,15,5.17,28.2,Debit Card,STR-020
8158,2026-02-21 07:10:51,33,2,5.29,0,Credit Card,STR-048
8159,2026-02-21 07:40:52,244,5,10.23,19.2,Debit Card,STR-049
8160,2026-02-21 07:44:01,122,2,2.81,37,Credit Card,STR-026
8161,2026-02-21 08:15:03,236,5,7.31,22,Mobile Pay,STR-031
8162,2026-02-21 08:22:56,113,2,4.29,22.1,Mobile Pay,STR-030
8163,2026-02-21 08:32:50,97,10,2.68,12.4,Credit Card,STR-025
8164,2026-02-21 08:41:00,216,13,10.31,0,Gift Card,STR-020
8165,2026-02-21 08:42:33,65,11,3.79,35.9,Gift Card,STR-043
8166,2026-02-21 08:50:29,119,13,1.15,0,Credit Card,STR-037
8167,2026-02-21 09:16:48,239,1,14.72,0,Credit Card,STR-038
8168,2026-02-21 09:44:03,3,4,1.17,36.5,Mobile Pay,STR-019
8169,2026-02-21 09:58:39,117,4,2.76,0,Debit Card,STR-035
8170,2026-02-21 10:01:45,58,2,2.79,0,Cash,STR-044
8171,2026-02-21 10:10:39,250,14,15.12,0,Mobile Pay,STR-005
8172,2026-02-21 10:17:25,111,2,1.39,31.4,Debit Card,STR-019
8173,2026-02-21 10:26:18,77,1,3.81,37.3,Cash,STR-022
8174,2026-02-21 10:44:23,129,5,3.06,11.1,Credit Card,STR-020
8175,2026-02-21 10:44:33,211,3,3.34,19.6,Credit Card,STR-028
8176,2026-02-21 11:34:49,136,3,4.28,0,Debit Card,STR-024
8177,2026-02-21 12:46:24,58,5,2.54,0,Credit Card,STR-038
8178,2026-02-21 12:57:49,9,4,4.8,0,Credit Card,STR-045
8179,2026-02-21 13:03:09,201,3,12.64,0,Credit Card,STR-005
8180,2026-02-21 13:36:21,155,5,3.87,0,Cash,STR-041
8181,2026-02-21 14:12:33,76,5,8.21,0,Debit Card,STR-014
8182,2026-02-21 14:22:59,206,3,12.11,0,Cash,STR-017
8183,2026-02-21 14:28:16,29,2,2.42,0,Gift Card,STR-038
8184,2026-02-21 15:39:37,187,5,2.34,20.2,Credit Card,STR-010
8185,2026-02-21 15:53:47,80,15,8.38,0,Cash,STR-050
8186,2026-02-21 15:56:51,42,1,11.6,13.4,Mobile Pay,STR-031
8187,2026-02-21 16:44:32,223,3,9.79,17.4,Cash,STR-006
8188,2026-02-21 16:48:58,86,4,3.41,0,Credit Card,STR-034
8189,2026-02-21 17:13:48,222,3,9.35,0,Credit Card,STR-013
8190,2026-02-21 17:49:05,53,2,3.3,11,Debit Card,STR-044
8191,2026-02-21 18:11:11,27,1,2.51,17,Credit Card,STR-023
8192,2026-02-21 18:12:54,136,1,5.13,17.2,Debit Card,STR-048
8193,2026-02-21 18:34:41,110,5,8.42,0,Credit Card,STR-014
8194,2026-02-21 19:08:04,242,3,11.79,0,Debit Card,STR-034
8195,2026-02-21 20:39:22,9,2,4.91,0,Credit Card,STR-030
8196,2026-02-21 20:42:16,245,3,10.56,11.9,Credit Card,STR-008
8197,2026-02-21 20:46:38,69,4,2.47,37.5,Debit Card,STR-025
8198,2026-02-21 21:11:28,112,6,2.33,24.3,Debit Card,STR-028
8199,2026-02-21 21:22:02,199,5,2.06,39.9,Mobile Pay,STR-008
8200,2026-02-21 21:24:39,220,12,5.58,0,Mobile Pay,STR-028
8201,2026-02-21 21:28:47,97,1,2.77,18.3,Debit Card,STR-013
8202,2026-02-21 21:29:58,185,2,3.51,7.9,Mobile Pay,STR-036
8203,2026-02-21 21:32:27,47,2,2.64,18.7,Debit Card,STR-022
8204,2026-02-21 21:43:28,93,1,2.83,0,Debit Card,STR-012
8205,2026-02-21 22:04:48,145,2,3.54,0,Credit Card,STR-022
8206,2026-02-21 23:22:41,184,10,4.94,0,Debit Card,STR-034
8207,2026-02-21 23:24:02,29,3,2.52,0,Debit Card,STR-036
8208,2026-02-21 23:25:49,43,2,5.27,5.8,Cash,STR-017
8209,2026-02-21 23:29:44,41,1,5.28,14,Debit Card,STR-048
8210,2026-02-21 23:41:31,240,2,4.9,0,Cash,STR-045
8211,2026-02-21 23:43:26,3,10,1.09,0,Credit Card,STR-013
8212,2026-02-22 00:05:24,62,3,6.6,24.3,Gift Card,STR-020
8213,2026-02-22 00:22:16,206,3,13.04,0,Credit Card,STR-046
8214,2026-02-22 00:36:35,127,3,4.8,0,Credit Card,STR-047
8215,2026-02-22 01:11:18,78,4,7.13,32.7,Credit Card,STR-040
8216,2026-02-22 01:30:01,113,2,5.04,24,Credit Card,STR-043
8217,2026-02-22 01:38:18,94,1,4.77,0,Credit Card,STR-002
8218,2026-02-22 01:54:56,127,4,4.89,20.5,Mobile Pay,STR-043
8219,2026-02-22 02:02:00,65,7,3.91,0,Credit Card,STR-030
8220,2026-02-22 02:16:03,170,1,4.07,35.5,Credit Card,STR-017
8221,2026-02-22 02:23:38,112,5,2.32,31.1,Cash,STR-030
8222,2026-02-22 02:31:54,189,8,3.92,0,Debit Card,STR-029
8223,2026-02-22 02:46:19,97,4,2.76,0,Mobile Pay,STR-047
8224,2026-02-22 02:52:49,23,2,1.17,0,Credit Card,STR-005
8225,2026-02-22 02:59:04,208,1,11.73,7.2,Credit Card,STR-019
8226,2026-02-22 04:00:19,216,4,10.6,0,Mobile Pay,STR-011
8227,2026-02-22 04:09:51,78,4,7.01,0,Debit Card,STR-046
8228,2026-02-22 04:38:53,66,2,6.73,0,Debit Card,STR-027
8229,2026-02-22 04:53:04,204,2,9.68,19.2,Debit Card,STR-049
8230,2026-02-22 04:59:20,193,2,1.04,0,Cash,STR-006
8231,2026-02-22 05:21:14,145,4,3.58,31.2,Credit Card,STR-002
8232,2026-02-22 05:40:34,76,5,7.41,5.2,Credit Card,STR-003
8233,2026-02-22 05:49:35,242,8,13.88,0,Debit Card,STR-032
8234,2026-02-22 06:15:48,157,2,1.82,36.9,Credit Card,STR-042
8235,2026-02-22 06:27:46,61,8,4.27,20,Credit Card,STR-044
8236,2026-02-22 06:40:41,218,2,4.19,0,Debit Card,STR-046
8237,2026-02-22 07:16:40,164,11,6.5,0,Credit Card,STR-010
8238,2026-02-22 07:24:33,60,15,6.13,0,Cash,STR-011
8239,2026-02-22 08:08:23,203,9,13.05,27.6,Credit Card,STR-004
8240,2026-02-22 08:18:00,171,2,4.5,38.1,Cash,STR-042
8241,2026-02-22 08:36:17,48,1,3.28,0,Mobile Pay,STR-028
8242,2026-02-22 08:57:04,26,2,5.81,0,Debit Card,STR-048
8243,2026-02-22 09:05:07,117,5,2.77,0,Credit Card,STR-047
8244,2026-02-22 09:08:15,203,3,13.2,39.7,Credit Card,STR-043
8245,2026-02-22 09:09:46,48,2,3.3,0,Debit Card,STR-034
8246,2026-02-22 09:13:18,202,3,2.8,0,Debit Card,STR-002
8247,2026-02-22 09:37:30,88,2,3.25,0,Gift Card,STR-006
8248,2026-02-22 09:42:06,92,5,7.49,32.1,Debit Card,STR-012
8249,2026-02-22 09:43:13,13,2,2.77,0,Debit Card,STR-036
8250,2026-02-22 10:01:19,114,4,6.41,0,Credit Card,STR-037
8251,2026-02-22 10:02:07,1,3,2.85,0,Credit Card,STR-009
8252,2026-02-22 10:02:14,184,4,4.37,21.5,Credit Card,STR-010
8253,2026-02-22 10:17:23,10,5,7.54,0,Credit Card,STR-012
8254,2026-02-22 10:34:09,68,4,9.59,36.5,Credit Card,STR-027
8255,2026-02-22 10:37:56,37,5,5.26,5.4,Cash,STR-011
8256,2026-02-22 10:42:49,119,1,1.21,0,Credit Card,STR-049
8257,2026-02-22 10:49:14,110,6,8.21,7.4,Credit Card,STR-032
8258,2026-02-22 11:19:38,1,2,2.8,0,Debit Card,STR-006
8259,2026-02-22 12:14:27,190,3,5.93,30,Gift Card,STR-007
8260,2026-02-22 12:16:12,146,14,6.32,0,Mobile Pay,STR-030
8261,2026-02-22 12:19:41,206,12,12.46,18,Credit Card,STR-024
8262,2026-02-22 12:19:41,147,3,4.99,35.6,Credit Card,STR-028
8263,2026-02-22 12:33:24,109,12,4.69,0,Debit Card,STR-014
8264,2026-02-22 12:50:12,227,1,7.76,0,Mobile Pay,STR-025
8265,2026-02-22 13:20:32,64,7,6.3,32.7,Credit Card,STR-042
8266,2026-02-22 13:22:54,187,4,2.76,16.2,Mobile Pay,STR-016
8267,2026-02-22 13:28:05,120,3,1.97,0,Mobile Pay,STR-029
8268,2026-02-22 13:30:00,97,1,2.51,36.9,Mobile Pay,STR-036
8269,2026-02-22 13:35:22,45,1,0.98,27.4,Credit Card,STR-044
8270,2026-02-22 13:40:14,168,5,5.21,18.7,Cash,STR-037
8271,2026-02-22 15:32:09,50,2,2.93,5.4,Debit Card,STR-037
8272,2026-02-22 15:35:47,231,3,15.13,28.4,Mobile Pay,STR-028
8273,2026-02-22 15:59:10,248,3,7.57,0,Mobile Pay,STR-007
8274,2026-02-22 16:01:09,66,2,7.65,0,Debit Card,STR-037
8275,2026-02-22 16:24:32,61,6,4.69,0,Mobile Pay,STR-045
8276,2026-02-22 16:25:03,196,1,3.86,8.1,Mobile Pay,STR-019
8277,2026-02-22 16:35:57,207,1,2.73,19.3,Credit Card,STR-015
8278,2026-02-22 16:38:29,245,5,10.05,0,Mobile Pay,STR-019
8279,2026-02-22 16:56:01,200,5,3.13,0,Cash,STR-050
8280,2026-02-22 17:17:57,180,1,4.94,0,Mobile Pay,STR-001
8281,2026-02-22 17:24:55,44,5,9.39,10.5,Cash,STR-020
8282,2026-02-22 17:36:24,85,4,2.02,11.8,Debit Card,STR-038
8283,2026-02-22 17:37:47,56,4,2.83,25.2,Cash,STR-022
8284,2026-02-22 17:39:18,223,4,9.68,33.8,Cash,STR-005
8285,2026-02-22 18:08:08,174,1,7.11,0,Mobile Pay,STR-010
8286,2026-02-22 18:16:29,165,2,2.67,0,Debit Card,STR-014
8287,2026-02-22 18:56:26,116,10,7.06,19.6,Credit Card,STR-047
8288,2026-02-22 19:02:36,70,3,4.72,14.8,Debit Card,STR-048
8289,2026-02-22 19:10:55,121,1,1.81,17.4,Mobile Pay,STR-009
8290,2026-02-22 19:12:49,59,2,2.8,7.8,Credit Card,STR-043
8291,2026-02-22 19:25:05,233,1,2.33,39.2,Credit Card,STR-003
8292,2026-02-22 19:36:38,231,1,15.21,31.3,Debit Card,STR-019
8293,2026-02-22 19:37:12,153,2,4.46,38.8,Debit Card,STR-039
8294,2026-02-22 19:38:37,83,5,2.68,0,Debit Card,STR-029
8295,2026-02-22 19:41:15,16,15,8.74,0,Cash,STR-020
