batch_id,batch_number,product_id,supplier_id,warehouse_id,quantity,procurement_cost,unit_cost,received_date,expiry_date,quality_grade,created_at
5430,BT-005430,189,24,10,298.3,1527.3,5.12,2025-03-14,2025-03-21,A,2025-03-14T13:22:00.653Z
5431,BT-005431,189,24,12,406.8,1647.54,4.05,2024-07-31,2024-08-07,B,2024-07-31T13:22:00.653Z
5432,BT-005432,189,24,5,300.5,1505.51,5.01,2025-08-30,2025-09-06,B,2025-08-30T13:22:00.653Z
5433,BT-005433,189,24,11,251.9,977.37,3.88,2024-04-26,2024-05-03,A,2024-04-26T13:22:00.653Z
5434,BT-005434,189,24,1,155.8,718.24,4.61,2025-12-03,2025-12-10,B,2025-12-03T13:22:00.653Z
5435,BT-005435,189,24,5,233,999.57,4.29,2024-06-10,2024-06-17,A,2024-06-10T13:22:00.653Z
5436,BT-005436,189,24,4,418.5,1895.81,4.53,2024-11-16,2024-11-23,B,2024-11-16T13:22:00.653Z
5437,BT-005437,189,24,10,288.7,1209.65,4.19,2025-04-28,2025-05-05,A,2025-04-28T13:22:00.653Z
5438,BT-005438,189,24,6,173,608.96,3.52,2024-04-06,2024-04-13,B,2024-04-06T13:22:00.653Z
5439,BT-005439,189,24,13,129.8,649,5,2024-07-21,2024-07-28,B,2024-07-21T13:22:00.653Z
5440,BT-005440,189,24,11,493.7,1974.8,4,2025-04-13,2025-04-20,B,2025-04-13T13:22:00.653Z
5441,BT-005441,189,24,11,53,190.8,3.6,2025-05-20,2025-05-27,A,2025-05-20T13:22:00.653Z
5442,BT-005442,189,24,4,406,1693.02,4.17,2025-12-19,2025-12-26,A,2025-12-19T13:22:00.653Z
5443,BT-005443,141,8,13,216,1116.72,5.17,2025-07-12,2025-07-22,A,2025-07-12T13:22:00.653Z
5444,BT-005444,141,8,13,287.2,1484.82,5.17,2025-08-04,2025-08-14,B,2025-08-04T13:22:00.653Z
5445,BT-005445,141,8,1,422.5,1495.65,3.54,2025-09-27,2025-10-07,A,2025-09-27T13:22:00.653Z
5446,BT-005446,141,8,7,104.1,495.52,4.76,2025-03-26,2025-04-05,A,2025-03-26T13:22:00.653Z
5447,BT-005447,141,8,14,399.1,1412.81,3.54,2024-06-06,2024-06-16,A,2024-06-06T13:22:00.653Z
5448,BT-005448,141,8,8,169.2,739.4,4.37,2024-12-04,2024-12-14,A,2024-12-04T13:22:00.653Z
5449,BT-005449,141,8,12,404.4,1577.16,3.9,2025-11-14,2025-11-24,C,2025-11-14T13:22:00.653Z
5450,BT-005450,141,8,8,360.6,1366.67,3.79,2025-09-24,2025-10-04,A,2025-09-24T13:22:00.653Z
5451,BT-005451,141,8,9,244.4,1217.11,4.98,2024-07-24,2024-08-03,B,2024-07-24T13:22:00.653Z
5452,BT-005452,141,8,6,337.3,1386.3,4.11,2026-01-13,2026-01-23,B,2026-01-13T13:22:00.653Z
5453,BT-005453,141,8,12,475.2,1801.01,3.79,2026-02-12,2026-02-22,B,2026-02-12T13:22:00.653Z
5454,BT-005454,141,8,3,131.5,531.26,4.04,2024-03-22,2024-04-01,B,2024-03-22T13:22:00.653Z
5455,BT-005455,141,8,14,430.9,1939.05,4.5,2024-04-08,2024-04-18,A,2024-04-08T13:22:00.653Z
5456,BT-005456,194,26,1,279.8,845,3.02,2025-05-29,2025-06-03,B,2025-05-29T13:22:00.653Z
5457,BT-005457,194,26,6,174.8,716.68,4.1,2024-08-18,2024-08-23,B,2024-08-18T13:22:00.653Z
5458,BT-005458,194,26,7,294.8,1164.46,3.95,2024-07-13,2024-07-18,A,2024-07-13T13:22:00.653Z
5459,BT-005459,194,26,5,71.7,228.72,3.19,2025-03-13,2025-03-18,B,2025-03-13T13:22:00.653Z
5460,BT-005460,194,26,3,299,1046.5,3.5,2024-04-01,2024-04-06,A,2024-04-01T13:22:00.653Z
5461,BT-005461,194,26,1,309.5,1049.21,3.39,2025-03-16,2025-03-21,B,2025-03-16T13:22:00.653Z
5462,BT-005462,194,26,15,447.7,1504.27,3.36,2024-10-12,2024-10-17,C,2024-10-12T13:22:00.653Z
5463,BT-005463,194,26,9,64.4,264.68,4.11,2024-10-17,2024-10-22,A,2024-10-17T13:22:00.653Z
5464,BT-005464,194,26,13,383.3,1529.37,3.99,2025-02-05,2025-02-10,B,2025-02-05T13:22:00.653Z
5465,BT-005465,194,26,10,127.3,525.75,4.13,2025-11-16,2025-11-21,B,2025-11-16T13:22:00.653Z
5466,BT-005466,194,26,15,426.6,1744.79,4.09,2025-08-14,2025-08-19,A,2025-08-14T13:22:00.653Z
5467,BT-005467,194,26,2,160.7,486.92,3.03,2024-12-19,2024-12-24,B,2024-12-19T13:22:00.653Z
5468,BT-005468,194,26,2,68.7,206.1,3,2025-06-13,2025-06-18,B,2025-06-13T13:22:00.653Z
5469,BT-005469,30,10,13,213.6,884.3,4.14,2025-10-11,2025-11-10,B,2025-10-11T13:22:00.653Z
5470,BT-005470,30,10,11,263.2,913.3,3.47,2024-08-13,2024-09-12,A,2024-08-13T13:22:00.653Z
5471,BT-005471,30,10,2,486.8,1966.67,4.04,2025-12-11,2026-01-10,B,2025-12-11T13:22:00.653Z
5472,BT-005472,30,10,11,171.3,613.25,3.58,2024-09-24,2024-10-24,B,2024-09-24T13:22:00.653Z
5473,BT-005473,30,10,9,204.4,727.66,3.56,2025-10-16,2025-11-15,A,2025-10-16T13:22:00.653Z
5474,BT-005474,30,10,3,331.5,1193.4,3.6,2024-07-02,2024-08-01,A,2024-07-02T13:22:00.653Z
5475,BT-005475,30,10,6,80.8,340.98,4.22,2025-06-14,2025-07-14,A,2025-06-14T13:22:00.653Z
5476,BT-005476,30,10,2,358.7,1789.91,4.99,2025-03-26,2025-04-25,A,2025-03-26T13:22:00.653Z
5477,BT-005477,30,10,4,442,2015.52,4.56,2025-08-30,2025-09-29,A,2025-08-30T13:22:00.653Z
5478,BT-005478,30,10,14,388.9,1757.83,4.52,2026-01-06,2026-02-05,A,2026-01-06T13:22:00.653Z
5479,BT-005479,30,10,4,466.5,2313.84,4.96,2024-09-19,2024-10-19,A,2024-09-19T13:22:00.653Z
5480,BT-005480,30,10,10,160.3,761.43,4.75,2025-11-11,2025-12-11,B,2025-11-11T13:22:00.653Z
5481,BT-005481,30,10,12,63.7,314.04,4.93,2025-11-22,2025-12-22,B,2025-11-22T13:22:00.653Z
5482,BT-005482,66,4,9,388.6,1414.5,3.64,2026-01-31,2026-02-05,B,2026-01-31T13:22:00.653Z
5483,BT-005483,66,4,12,126.7,386.44,3.05,2025-04-16,2025-04-21,B,2025-04-16T13:22:00.653Z
5484,BT-005484,66,4,12,74.4,274.54,3.69,2025-12-20,2025-12-25,A,2025-12-20T13:22:00.653Z
5485,BT-005485,66,4,6,246.4,810.66,3.29,2026-01-16,2026-01-21,B,2026-01-16T13:22:00.653Z
5486,BT-005486,66,4,9,261.7,999.69,3.82,2024-08-24,2024-08-29,B,2024-08-24T13:22:00.653Z
5487,BT-005487,66,4,3,424.3,1463.84,3.45,2024-03-20,2024-03-25,A,2024-03-20T13:22:00.654Z
5488,BT-005488,66,4,12,276.8,1049.07,3.79,2024-11-21,2024-11-26,B,2024-11-21T13:22:00.654Z
5489,BT-005489,66,4,8,461.8,1422.34,3.08,2026-01-23,2026-01-28,A,2026-01-23T13:22:00.654Z
5490,BT-005490,66,4,7,427.8,1249.18,2.92,2025-06-02,2025-06-07,A,2025-06-02T13:22:00.654Z
5491,BT-005491,66,4,6,89.3,282.19,3.16,2024-10-19,2024-10-24,C,2024-10-19T13:22:00.654Z
5492,BT-005492,66,4,7,173.3,469.64,2.71,2025-02-17,2025-02-22,A,2025-02-17T13:22:00.654Z
5493,BT-005493,66,4,6,457.1,1627.28,3.56,2026-02-19,2026-02-24,C,2026-02-19T13:22:00.654Z
5494,BT-005494,66,4,3,55.4,152.9,2.76,2024-05-30,2024-06-04,A,2024-05-30T13:22:00.654Z
5495,BT-005495,80,28,8,256,627.2,2.45,2024-06-01,2024-06-15,A,2024-06-01T13:22:00.654Z
5496,BT-005496,80,28,9,236.7,542.04,2.29,2024-11-12,2024-11-26,A,2024-11-12T13:22:00.654Z
5497,BT-005497,80,28,11,341.9,779.53,2.28,2024-11-16,2024-11-30,A,2024-11-16T13:22:00.654Z
5498,BT-005498,80,28,15,207.8,405.21,1.95,2024-06-30,2024-07-14,A,2024-06-30T13:22:00.654Z
5499,BT-005499,80,28,7,272.5,626.75,2.3,2025-12-01,2025-12-15,A,2025-12-01T13:22:00.654Z
5500,BT-005500,80,28,9,443.4,926.71,2.09,2025-11-03,2025-11-17,A,2025-11-03T13:22:00.654Z
5501,BT-005501,80,28,7,180.8,316.4,1.75,2024-05-19,2024-06-02,A,2024-05-19T13:22:00.654Z
5502,BT-005502,80,28,11,171.8,328.14,1.91,2025-12-08,2025-12-22,A,2025-12-08T13:22:00.654Z
5503,BT-005503,80,28,4,445.8,833.65,1.87,2025-09-25,2025-10-09,B,2025-09-25T13:22:00.654Z
5504,BT-005504,80,28,10,207.4,493.61,2.38,2024-10-13,2024-10-27,B,2024-10-13T13:22:00.654Z
5505,BT-005505,80,28,15,97.5,185.25,1.9,2024-10-21,2024-11-04,B,2024-10-21T13:22:00.654Z
5506,BT-005506,80,28,12,92.4,180.18,1.95,2026-01-07,2026-01-21,A,2026-01-07T13:22:00.654Z
5507,BT-005507,80,28,2,441.9,958.92,2.17,2024-03-19,2024-04-02,A,2024-03-19T13:22:00.654Z
5508,BT-005508,187,15,6,329.3,184.41,0.56,2026-02-12,2026-02-26,A,2026-02-12T13:22:00.654Z
5509,BT-005509,187,15,14,62.1,33.53,0.54,2024-07-04,2024-07-18,A,2024-07-04T13:22:00.654Z
5510,BT-005510,187,15,15,273.1,172.05,0.63,2025-07-25,2025-08-08,B,2025-07-25T13:22:00.654Z
5511,BT-005511,187,15,7,345.2,245.09,0.71,2025-04-17,2025-05-01,A,2025-04-17T13:22:00.654Z
5512,BT-005512,187,15,9,438.9,280.9,0.64,2026-01-16,2026-01-30,A,2026-01-16T13:22:00.654Z
5513,BT-005513,187,15,15,342.3,191.69,0.56,2024-09-10,2024-09-24,B,2024-09-10T13:22:00.654Z
5514,BT-005514,187,15,4,102.2,58.25,0.57,2025-02-08,2025-02-22,A,2025-02-08T13:22:00.654Z
5515,BT-005515,187,15,5,141.6,107.62,0.76,2024-03-28,2024-04-11,A,2024-03-28T13:22:00.654Z
5516,BT-005516,187,15,4,439,241.45,0.55,2026-01-27,2026-02-10,A,2026-01-27T13:22:00.654Z
5517,BT-005517,187,15,2,284.9,179.49,0.63,2025-03-09,2025-03-23,B,2025-03-09T13:22:00.654Z
5518,BT-005518,187,15,12,75,48.75,0.65,2026-01-01,2026-01-15,A,2026-01-01T13:22:00.654Z
5519,BT-005519,187,15,13,448,300.16,0.67,2025-11-25,2025-12-09,A,2025-11-25T13:22:00.654Z
5520,BT-005520,187,15,10,463.4,273.41,0.59,2025-03-12,2025-03-26,B,2025-03-12T13:22:00.654Z
5521,BT-005521,68,8,5,309.8,638.19,2.06,2025-02-26,2025-03-05,A,2025-02-26T13:22:00.654Z
5522,BT-005522,68,8,2,161.6,392.69,2.43,2024-08-05,2024-08-12,A,2024-08-05T13:22:00.654Z
5523,BT-005523,68,8,4,476.4,1305.34,2.74,2025-08-04,2025-08-11,A,2025-08-04T13:22:00.654Z
5524,BT-005524,68,8,5,390.8,1176.31,3.01,2024-09-30,2024-10-07,A,2024-09-30T13:22:00.654Z
5525,BT-005525,68,8,15,330.7,949.11,2.87,2024-08-25,2024-09-01,B,2024-08-25T13:22:00.654Z
5526,BT-005526,68,8,15,278.7,752.49,2.7,2024-05-25,2024-06-01,C,2024-05-25T13:22:00.654Z
5527,BT-005527,68,8,11,412.7,1262.86,3.06,2024-10-17,2024-10-24,B,2024-10-17T13:22:00.654Z
5528,BT-005528,68,8,6,378.4,1002.76,2.65,2024-10-29,2024-11-05,A,2024-10-29T13:22:00.654Z
5529,BT-005529,68,8,14,89.4,261.94,2.93,2025-07-24,2025-07-31,A,2025-07-24T13:22:00.654Z
5530,BT-005530,68,8,3,335.8,893.23,2.66,2026-02-24,2026-03-03,B,2026-02-24T13:22:00.654Z
5531,BT-005531,68,8,8,441.9,1157.78,2.62,2025-12-01,2025-12-08,A,2025-12-01T13:22:00.654Z
5532,BT-005532,68,8,6,326.5,806.46,2.47,2025-08-24,2025-08-31,A,2025-08-24T13:22:00.654Z
5533,BT-005533,68,8,7,491.6,1047.11,2.13,2025-07-20,2025-07-27,B,2025-07-20T13:22:00.654Z
5534,BT-005534,62,4,12,492.2,2185.37,4.44,2025-04-22,2025-04-27,A,2025-04-22T13:22:00.654Z
5535,BT-005535,62,4,6,242.8,1053.75,4.34,2025-02-04,2025-02-09,A,2025-02-04T13:22:00.654Z
5536,BT-005536,62,4,5,85.2,379.99,4.46,2025-03-26,2025-03-31,A,2025-03-26T13:22:00.654Z
5537,BT-005537,62,4,5,71,261.99,3.69,2025-02-05,2025-02-10,A,2025-02-05T13:22:00.654Z
5538,BT-005538,62,4,7,222.8,808.76,3.63,2025-04-12,2025-04-17,C,2025-04-12T13:22:00.654Z
5539,BT-005539,62,4,4,74,272.32,3.68,2025-07-17,2025-07-22,A,2025-07-17T13:22:00.654Z
5540,BT-005540,62,4,5,126.5,542.69,4.29,2024-07-09,2024-07-14,A,2024-07-09T13:22:00.654Z
5541,BT-005541,62,4,3,435.4,1802.56,4.14,2025-03-04,2025-03-09,B,2025-03-04T13:22:00.654Z
5542,BT-005542,62,4,4,441.5,1386.31,3.14,2024-12-20,2024-12-25,A,2024-12-20T13:22:00.654Z
5543,BT-005543,62,4,6,496.7,2081.17,4.19,2025-02-03,2025-02-08,B,2025-02-03T13:22:00.654Z
5544,BT-005544,62,4,7,68.9,214.28,3.11,2024-11-29,2024-12-04,B,2024-11-29T13:22:00.654Z
5545,BT-005545,62,4,14,359.4,1473.54,4.1,2024-03-24,2024-03-29,B,2024-03-24T13:22:00.654Z
5546,BT-005546,62,4,12,54.1,227.76,4.21,2025-10-08,2025-10-13,B,2025-10-08T13:22:00.654Z
5547,BT-005547,197,11,15,386.7,2703.03,6.99,2025-07-19,2025-07-22,A,2025-07-19T13:22:00.654Z
5548,BT-005548,197,11,8,237.1,1358.58,5.73,2024-05-04,2024-05-07,A,2024-05-04T13:22:00.654Z
5549,BT-005549,197,11,1,111.2,690.55,6.21,2025-12-04,2025-12-07,A,2025-12-04T13:22:00.654Z
5550,BT-005550,197,11,12,303.3,2107.94,6.95,2025-08-05,2025-08-08,A,2025-08-05T13:22:00.654Z
5551,BT-005551,197,11,8,229.1,1477.7,6.45,2024-05-06,2024-05-09,C,2024-05-06T13:22:00.654Z
5552,BT-005552,197,11,6,422.5,2665.98,6.31,2025-12-14,2025-12-17,A,2025-12-14T13:22:00.654Z
5553,BT-005553,197,11,4,379.5,2838.66,7.48,2024-10-26,2024-10-29,B,2024-10-26T13:22:00.654Z
5554,BT-005554,197,11,14,309.3,2137.26,6.91,2025-03-07,2025-03-10,A,2025-03-07T13:22:00.654Z
5555,BT-005555,197,11,14,286.4,1735.58,6.06,2024-06-19,2024-06-22,C,2024-06-19T13:22:00.654Z
5556,BT-005556,197,11,15,273.4,1993.09,7.29,2025-01-28,2025-01-31,A,2025-01-28T13:22:00.654Z
5557,BT-005557,197,11,2,357.2,2543.26,7.12,2025-06-30,2025-07-03,B,2025-06-30T13:22:00.654Z
5558,BT-005558,197,11,2,183.1,977.75,5.34,2024-05-24,2024-05-27,A,2024-05-24T13:22:00.654Z
5559,BT-005559,197,11,15,73.8,408.85,5.54,2025-01-06,2025-01-09,B,2025-01-06T13:22:00.654Z
5560,BT-005560,107,2,6,79.8,632.02,7.92,2025-06-09,2025-06-16,C,2025-06-09T13:22:00.654Z
5561,BT-005561,107,2,12,177.5,1373.85,7.74,2025-07-04,2025-07-11,A,2025-07-04T13:22:00.654Z
5562,BT-005562,107,2,8,384.3,2140.55,5.57,2024-11-23,2024-11-30,A,2024-11-23T13:22:00.654Z
5563,BT-005563,107,2,6,360.1,2664.74,7.4,2025-04-02,2025-04-09,B,2025-04-02T13:22:00.654Z
5564,BT-005564,107,2,8,161.1,908.6,5.64,2024-08-18,2024-08-25,C,2024-08-18T13:22:00.654Z
5565,BT-005565,107,2,5,327.7,2159.54,6.59,2024-12-31,2025-01-07,A,2024-12-31T13:22:00.654Z
5566,BT-005566,107,2,1,264.4,2168.08,8.2,2024-08-05,2024-08-12,B,2024-08-05T13:22:00.654Z
5567,BT-005567,107,2,3,74,549.82,7.43,2025-12-30,2026-01-06,B,2025-12-30T13:22:00.654Z
5568,BT-005568,107,2,7,401.5,2356.8,5.87,2024-05-13,2024-05-20,B,2024-05-13T13:22:00.654Z
5569,BT-005569,107,2,1,465.4,3625.47,7.79,2025-01-12,2025-01-19,A,2025-01-12T13:22:00.654Z
5570,BT-005570,107,2,11,219.2,1722.91,7.86,2024-03-26,2024-04-02,A,2024-03-26T13:22:00.654Z
5571,BT-005571,107,2,15,84.9,569.68,6.71,2025-09-27,2025-10-04,B,2025-09-27T13:22:00.654Z
5572,BT-005572,107,2,3,148.5,972.68,6.55,2024-08-12,2024-08-19,B,2024-08-12T13:22:00.654Z
5573,BT-005573,60,25,4,82.7,156.3,1.89,2024-12-18,2024-12-25,A,2024-12-18T13:22:00.654Z
5574,BT-005574,60,25,6,240.1,348.15,1.45,2025-06-19,2025-06-26,A,2025-06-19T13:22:00.654Z
5575,BT-005575,60,25,10,495.2,965.64,1.95,2025-09-26,2025-10-03,A,2025-09-26T13:22:00.654Z
5576,BT-005576,60,25,4,289.1,451,1.56,2025-05-06,2025-05-13,A,2025-05-06T13:22:00.654Z
5577,BT-005577,60,25,8,70.4,100.67,1.43,2025-05-30,2025-06-06,A,2025-05-30T13:22:00.654Z
5578,BT-005578,60,25,3,432.6,648.9,1.5,2024-08-02,2024-08-09,A,2024-08-02T13:22:00.654Z
5579,BT-005579,60,25,4,499.8,1054.58,2.11,2025-04-29,2025-05-06,B,2025-04-29T13:22:00.654Z
5580,BT-005580,60,25,4,328.6,667.06,2.03,2024-04-08,2024-04-15,A,2024-04-08T13:22:00.654Z
5581,BT-005581,60,25,13,359.3,650.33,1.81,2024-09-15,2024-09-22,A,2024-09-15T13:22:00.654Z
5582,BT-005582,60,25,2,482,747.1,1.55,2024-11-05,2024-11-12,B,2024-11-05T13:22:00.654Z
5583,BT-005583,60,25,10,317.5,530.23,1.67,2025-09-26,2025-10-03,C,2025-09-26T13:22:00.654Z
5584,BT-005584,60,25,1,95.8,147.53,1.54,2024-04-17,2024-04-24,A,2024-04-17T13:22:00.654Z
5585,BT-005585,60,25,14,255.5,413.91,1.62,2024-10-21,2024-10-28,B,2024-10-21T13:22:00.654Z
5586,BT-005586,194,20,1,436.8,3005.18,6.88,2024-08-28,2024-09-02,A,2024-08-28T13:22:00.654Z
5587,BT-005587,194,20,9,192.4,1468.01,7.63,2024-09-11,2024-09-16,A,2024-09-11T13:22:00.654Z
5588,BT-005588,194,20,9,435.5,3192.22,7.33,2025-07-04,2025-07-09,B,2025-07-04T13:22:00.654Z
5589,BT-005589,194,20,11,462.6,3548.14,7.67,2025-11-12,2025-11-17,A,2025-11-12T13:22:00.654Z
5590,BT-005590,194,20,3,86.6,491.02,5.67,2024-10-28,2024-11-02,A,2024-10-28T13:22:00.654Z
5591,BT-005591,194,20,15,247.9,1566.73,6.32,2024-07-30,2024-08-04,A,2024-07-30T13:22:00.654Z
5592,BT-005592,194,20,5,64,368.64,5.76,2025-12-19,2025-12-24,A,2025-12-19T13:22:00.654Z
5593,BT-005593,194,20,3,184.6,1294.05,7.01,2024-05-15,2024-05-20,A,2024-05-15T13:22:00.654Z
5594,BT-005594,194,20,3,381.9,2440.34,6.39,2025-07-04,2025-07-09,C,2025-07-04T13:22:00.654Z
5595,BT-005595,194,20,7,278,1495.64,5.38,2024-08-17,2024-08-22,B,2024-08-17T13:22:00.654Z
5596,BT-005596,194,20,7,113.6,686.14,6.04,2026-03-06,2026-03-11,B,2026-03-06T13:22:00.654Z
5597,BT-005597,194,20,2,217.5,1626.9,7.48,2024-07-11,2024-07-16,A,2024-07-11T13:22:00.654Z
5598,BT-005598,194,20,9,451.8,2846.34,6.3,2024-04-24,2024-04-29,B,2024-04-24T13:22:00.654Z
5599,BT-005599,161,26,8,268,399.32,1.49,2024-06-08,2024-06-13,B,2024-06-08T13:22:00.654Z
5600,BT-005600,161,26,10,134,219.76,1.64,2025-11-08,2025-11-13,A,2025-11-08T13:22:00.654Z
5601,BT-005601,161,26,4,435.5,640.18,1.47,2025-06-15,2025-06-20,A,2025-06-15T13:22:00.654Z
5602,BT-005602,161,26,8,381.2,625.17,1.64,2025-04-10,2025-04-15,C,2025-04-10T13:22:00.654Z
5603,BT-005603,161,26,1,349.4,478.68,1.37,2025-12-07,2025-12-12,A,2025-12-07T13:22:00.654Z
5604,BT-005604,161,26,11,103.4,158.2,1.53,2025-08-09,2025-08-14,A,2025-08-09T13:22:00.654Z
5605,BT-005605,161,26,12,209.7,241.15,1.15,2024-07-12,2024-07-17,A,2024-07-12T13:22:00.654Z
5606,BT-005606,161,26,2,289.4,396.48,1.37,2025-10-13,2025-10-18,A,2025-10-13T13:22:00.654Z
5607,BT-005607,161,26,12,228.7,274.44,1.2,2025-08-16,2025-08-21,A,2025-08-16T13:22:00.654Z
5608,BT-005608,161,26,8,219.6,366.73,1.67,2024-05-18,2024-05-23,C,2024-05-18T13:22:00.654Z
5609,BT-005609,161,26,9,346.4,433,1.25,2025-02-16,2025-02-21,A,2025-02-16T13:22:00.654Z
5610,BT-005610,161,26,4,62,90.52,1.46,2026-02-08,2026-02-13,A,2026-02-08T13:22:00.654Z
5611,BT-005611,161,26,2,449.7,598.1,1.33,2024-11-16,2024-11-21,C,2024-11-16T13:22:00.654Z
5612,BT-005612,198,4,13,122.3,792.5,6.48,2025-11-07,2025-11-14,A,2025-11-07T13:22:00.654Z
5613,BT-005613,198,4,15,363.1,3097.24,8.53,2025-08-24,2025-08-31,A,2025-08-24T13:22:00.654Z
5614,BT-005614,198,4,8,202.2,1732.85,8.57,2025-01-21,2025-01-28,B,2025-01-21T13:22:00.654Z
5615,BT-005615,198,4,7,480.2,3851.2,8.02,2024-11-27,2024-12-04,A,2024-11-27T13:22:00.654Z
5616,BT-005616,198,4,7,118.4,760.13,6.42,2024-05-28,2024-06-04,A,2024-05-28T13:22:00.654Z
5617,BT-005617,198,4,11,348.5,2331.47,6.69,2025-12-18,2025-12-25,A,2025-12-18T13:22:00.654Z
5618,BT-005618,198,4,7,186.3,1281.74,6.88,2025-02-21,2025-02-28,C,2025-02-21T13:22:00.654Z
5619,BT-005619,198,4,2,195.1,1305.22,6.69,2026-03-01,2026-03-08,A,2026-03-01T13:22:00.654Z
5620,BT-005620,198,4,15,383.7,2731.94,7.12,2024-08-21,2024-08-28,A,2024-08-21T13:22:00.654Z
5621,BT-005621,198,4,6,205.6,1657.14,8.06,2026-01-09,2026-01-16,B,2026-01-09T13:22:00.654Z
5622,BT-005622,198,4,6,401.1,3313.09,8.26,2025-11-27,2025-12-04,A,2025-11-27T13:22:00.654Z
5623,BT-005623,198,4,12,82.7,637.62,7.71,2025-11-02,2025-11-09,A,2025-11-02T13:22:00.654Z
5624,BT-005624,198,4,2,454.8,3210.89,7.06,2025-10-12,2025-10-19,A,2025-10-12T13:22:00.654Z
5625,BT-005625,138,15,4,116.1,644.35,5.55,2025-10-11,2025-10-21,B,2025-10-11T13:22:00.654Z
5626,BT-005626,138,15,14,102.9,487.75,4.74,2024-10-06,2024-10-16,B,2024-10-06T13:22:00.654Z
5627,BT-005627,138,15,7,331.8,1317.25,3.97,2025-04-25,2025-05-05,B,2025-04-25T13:22:00.654Z
5628,BT-005628,138,15,10,380,1527.6,4.02,2025-01-04,2025-01-14,C,2025-01-04T13:22:00.654Z
5629,BT-005629,138,15,5,120.9,547.68,4.53,2024-12-29,2025-01-08,C,2024-12-29T13:22:00.654Z
5630,BT-005630,138,15,1,364.7,1973.03,5.41,2024-09-14,2024-09-24,C,2024-09-14T13:22:00.654Z
5631,BT-005631,138,15,14,196.6,770.67,3.92,2025-10-23,2025-11-02,A,2025-10-23T13:22:00.654Z
5632,BT-005632,138,15,7,365.8,1737.55,4.75,2026-02-13,2026-02-23,B,2026-02-13T13:22:00.654Z
5633,BT-005633,138,15,14,127.3,695.06,5.46,2025-11-27,2025-12-07,B,2025-11-27T13:22:00.654Z
5634,BT-005634,138,15,11,83.5,403.31,4.83,2025-05-22,2025-06-01,A,2025-05-22T13:22:00.654Z
5635,BT-005635,138,15,11,304.1,1283.3,4.22,2024-09-28,2024-10-08,A,2024-09-28T13:22:00.654Z
5636,BT-005636,138,15,13,255.3,1490.95,5.84,2024-04-09,2024-04-19,B,2024-04-09T13:22:00.654Z
5637,BT-005637,138,15,13,115.7,482.47,4.17,2026-03-04,2026-03-14,A,2026-03-04T13:22:00.654Z
5638,BT-005638,11,11,1,361.8,871.94,2.41,2025-07-29,2025-08-03,A,2025-07-29T13:22:00.654Z
5639,BT-005639,11,11,1,343.8,887,2.58,2025-03-15,2025-03-20,A,2025-03-15T13:22:00.654Z
5640,BT-005640,11,11,9,259.9,589.97,2.27,2025-05-13,2025-05-18,A,2025-05-13T13:22:00.654Z
5641,BT-005641,11,11,12,197.8,415.38,2.1,2025-03-08,2025-03-13,A,2025-03-08T13:22:00.654Z
5642,BT-005642,11,11,4,381.1,887.96,2.33,2024-07-03,2024-07-08,A,2024-07-03T13:22:00.654Z
5643,BT-005643,11,11,5,104.1,306.05,2.94,2025-12-22,2025-12-27,A,2025-12-22T13:22:00.654Z
5644,BT-005644,11,11,12,483.3,1101.92,2.28,2024-05-17,2024-05-22,A,2024-05-17T13:22:00.654Z
5645,BT-005645,11,11,2,88.5,209.75,2.37,2024-09-16,2024-09-21,C,2024-09-16T13:22:00.654Z
5646,BT-005646,11,11,5,192.5,431.2,2.24,2024-05-13,2024-05-18,A,2024-05-13T13:22:00.654Z
5647,BT-005647,11,11,4,262.6,740.53,2.82,2025-11-02,2025-11-07,C,2025-11-02T13:22:00.654Z
5648,BT-005648,11,11,2,413.2,971.02,2.35,2025-08-16,2025-08-21,A,2025-08-16T13:22:00.654Z
5649,BT-005649,11,11,8,495.9,1071.14,2.16,2026-01-31,2026-02-05,C,2026-01-31T13:22:00.654Z
5650,BT-005650,11,11,3,228.3,591.3,2.59,2024-09-01,2024-09-06,C,2024-09-01T13:22:00.654Z
5651,BT-005651,18,21,9,325.6,410.26,1.26,2025-12-19,2025-12-26,C,2025-12-19T13:22:00.654Z
5652,BT-005652,18,21,15,203.6,207.67,1.02,2024-03-15,2024-03-22,B,2024-03-15T13:22:00.654Z
5653,BT-005653,18,21,7,454.3,508.82,1.12,2025-10-12,2025-10-19,A,2025-10-12T13:22:00.654Z
5654,BT-005654,18,21,3,267.6,310.42,1.16,2024-07-03,2024-07-10,C,2024-07-03T13:22:00.654Z
5655,BT-005655,18,21,12,330.2,389.64,1.18,2024-05-27,2024-06-03,A,2024-05-27T13:22:00.654Z
5656,BT-005656,18,21,1,305.7,330.16,1.08,2024-05-28,2024-06-04,B,2024-05-28T13:22:00.654Z
5657,BT-005657,18,21,10,200.5,192.48,0.96,2024-10-22,2024-10-29,B,2024-10-22T13:22:00.654Z
5658,BT-005658,18,21,2,496.6,605.85,1.22,2024-05-02,2024-05-09,B,2024-05-02T13:22:00.654Z
5659,BT-005659,18,21,8,392.9,412.55,1.05,2025-10-05,2025-10-12,B,2025-10-05T13:22:00.654Z
5660,BT-005660,18,21,4,164.8,204.35,1.24,2025-05-16,2025-05-23,B,2025-05-16T13:22:00.654Z
