Transaction_ID,Product_ID,Store_ID,Transaction_Date,Category,Price_Elasticity_Coefficient,Promotion_Lift_Score,Inventory_Turnover_Ratio
c95d64a9-259c-4a6b-97a8-8b67d7961c8d,PRD-0111,STR-037,2024-09-20,Health & Beauty,-2.679,3.47,6.32
79529c88-4c9a-469c-bbb8-76eb5fda1db1,PRD-0067,STR-012,2024-09-18,Electronics,-1.052,3.26,3.95
14dc5660-9c6d-4454-8feb-48ea582d9a39,PRD-0001,STR-031,2024-09-19,Sports & Outdoors,-1.519,2.17,11
c329ee8c-cd8e-4820-8846-8c4510db742c,PRD-0039,STR-031,2024-09-18,Health & Beauty,-0.912,1.74,4.57
14eae131-cab5-499f-aa2b-7117ef3603f7,PRD-0002,STR-033,2024-09-18,Grocery,-3.737,1.06,7.55
937cf50c-a16d-45e9-96ea-912632e06b22,PRD-0071,STR-041,2024-09-17,Toys & Games,-2.397,1.6,5.52
e296c470-2f35-4f6a-8f4e-93764c2039ca,PRD-0110,STR-021,2024-09-18,Automotive,-2.233,2.93,12.45
98f6823f-7574-4269-a27f-8682f6a9e222,PRD-0046,STR-043,2024-09-20,Apparel,-0.999,3.46,6.32
0ab423c7-2f6b-4bdb-84c0-2fc67cf97236,PRD-0041,STR-010,2024-09-18,Health & Beauty,-4.862,2.96,22.43
7319b568-f8ff-4bb5-8e5e-e43e1a21fde5,PRD-0147,STR-019,2024-09-19,Sports & Outdoors,-4.118,1.35,3.86
92221fd6-a5bd-442b-9556-4293f73209d6,PRD-0174,STR-017,2024-09-20,Toys & Games,-2.034,2.75,1.22
0025bdd6-a565-4a68-a9d2-3f9409c9b94c,PRD-0198,STR-026,2024-09-20,Automotive,-2.381,2.16,19.1
dc0b0a38-1c89-4583-bc83-93082e018c0f,PRD-0061,STR-028,2024-09-18,Sports & Outdoors,-0.976,1.86,6.73
3cbbb5fb-87c2-4fbe-b647-ce4a6f4984a3,PRD-0056,STR-020,2024-09-20,Sports & Outdoors,-2.569,2,19.28
8beb3973-1a6a-44cd-8168-d9fc2ce21f7e,PRD-0098,STR-035,2024-09-21,Grocery,-3.241,2.49,3.08
0bf8327a-2ff4-45ce-91b8-e640ca0adadc,PRD-0012,STR-026,2024-09-19,Home & Garden,-2.205,2.53,20.46
a31958de-d54e-4a8a-99b2-64966a3b7a47,PRD-0148,STR-017,2024-09-21,Automotive,-3.178,1.37,21.42
70c6a9be-df01-4695-aa3b-cfeb1bf65b41,PRD-0090,STR-010,2024-09-21,Toys & Games,-1.304,1.89,6.03
e3dbd287-7227-4fc8-86a1-1dfed9e009b4,PRD-0100,STR-030,2024-09-20,Sports & Outdoors,-2.055,1.6,4.36
5c7e29d9-814a-48ab-b258-22bca2e7ddaf,PRD-0053,STR-005,2024-09-20,Automotive,-1.993,2.26,11.66
9c1c323c-e085-4771-b663-459ac2918f69,PRD-0011,STR-028,2024-09-19,Sports & Outdoors,-4.843,1.76,1.43
96ce0cf9-cf8b-4807-854a-bfba90c5829f,PRD-0023,STR-007,2024-09-20,Electronics,-2.991,2.18,23.37
3987e7de-3064-4dbd-b349-c197230cc108,PRD-0055,STR-025,2024-09-19,Grocery,-0.248,1.34,19.38
9b140451-5d51-44a8-9863-241f8e2424f8,PRD-0041,STR-033,2024-09-19,Sports & Outdoors,-1.955,1.92,10.87
f1a001d7-d377-4de5-8a2d-7c200c978952,PRD-0001,STR-007,2024-09-20,Automotive,-3.631,2.76,16.13
253c13cb-0ddb-47f6-b5ab-ac32c8d49eed,PRD-0179,STR-017,2024-09-22,Health & Beauty,-4.837,1.09,8.01
347b058e-58b3-4053-a16b-3ced9be4f740,PRD-0047,STR-012,2024-09-22,Electronics,-3.615,3.02,1.94
d661da27-877c-4ee7-8e59-df7e1c3eb48b,PRD-0019,STR-001,2024-09-20,Toys & Games,-4.947,1.83,15.16
4d780e34-aea3-4a6b-ac8a-a5f83200db3e,PRD-0050,STR-045,2024-09-20,Automotive,-1.172,2.19,8.25
970a1524-e100-4ba4-b0eb-7af8a0fdbce1,PRD-0035,STR-011,2024-09-20,Automotive,-1.604,2.87,10.02
bd666e6c-df4d-484e-b4ce-72b483076dfb,PRD-0027,STR-010,2024-09-20,Grocery,-0.65,1.96,3.64
9c90532d-b3f5-446e-83ab-64da4f90fef7,PRD-0059,STR-002,2024-09-19,Electronics,-2.509,3.19,8.98
66c8c24f-363e-4085-8b7c-a426391b378c,PRD-0046,STR-041,2024-09-21,Electronics,-2.358,3.43,1.76
1f2f3bb7-269a-43ae-bf37-5d1f6ce174c6,PRD-0099,STR-013,2024-09-20,Health & Beauty,-2.513,1.18,4.29
d2e7ad6f-c98b-4c7b-b50d-3c6214596b49,PRD-0076,STR-020,2024-09-20,Health & Beauty,-1.131,3.29,13.59
86ab2328-21b6-4a87-8265-14e5ed2f6f3c,PRD-0130,STR-002,2024-09-20,Toys & Games,-0.489,3,1.3
31cd63db-02ef-44e5-b44b-186362e69357,PRD-0080,STR-016,2024-09-21,Electronics,-0.717,2.87,1.04
b4c5e490-a9df-46e3-98d3-c66935af74da,PRD-0010,STR-044,2024-09-20,Home & Garden,-2.321,2.79,2.94
348ee0ad-cfcd-4401-8a0c-264d5142bf99,PRD-0122,STR-035,2024-09-21,Grocery,-3.439,2.56,2.75
3f13b0ac-9e51-4647-b66f-8c08d4461926,PRD-0015,STR-049,2024-09-23,Sports & Outdoors,-4.75,3.34,1.1
476c333b-c1de-437a-a959-974f54b1d93f,PRD-0169,STR-027,2024-09-22,Automotive,-0.762,3.06,2.53
518d291c-d67f-43eb-b56b-14518f28fe6d,PRD-0099,STR-035,2024-09-20,Apparel,-1.845,2.19,5.34
c264560e-647d-4143-8222-21564239dc5b,PRD-0078,STR-043,2024-09-22,Electronics,-4.393,1.51,23.35
b202f529-d66e-488a-b2a2-5f1a959139e6,PRD-0040,STR-021,2024-09-23,Automotive,-0.904,3.07,6.63
0df96aad-0aed-4634-8b47-79ac8a1e9990,PRD-0034,STR-045,2024-09-22,Electronics,-1.389,3.47,21.89
9173b668-bbf2-4e55-b882-6f5e6f693435,PRD-0001,STR-024,2024-09-22,Apparel,-4.183,2.41,1.59
5a1e4da2-2b93-4209-a687-f1c21df530b9,PRD-0198,STR-017,2024-09-23,Health & Beauty,-4.973,1.73,17.28
c49d4974-3c39-4c19-8275-8be441529af8,PRD-0124,STR-001,2024-09-21,Sports & Outdoors,-3.997,1.23,1.13
fb972d27-e090-4fba-807f-26ac48ec768d,PRD-0059,STR-008,2024-09-22,Automotive,-4.161,2.13,3.08
5a22e874-afcb-4826-b701-2b10aa0b5bdd,PRD-0175,STR-041,2024-09-21,Health & Beauty,-2.948,1.76,6.17
bd802a65-2f43-4e62-a720-5220d86c8d87,PRD-0106,STR-014,2024-09-22,Home & Garden,-0.178,2.09,5.42
c3c94cb0-eabf-46bb-812c-703c9e30f61f,PRD-0074,STR-030,2024-09-22,Sports & Outdoors,-1.054,1.65,13.6
ba42ca69-81a2-446e-a2eb-dc97cb526608,PRD-0070,STR-011,2024-09-22,Apparel,-0.441,2.41,24.26
ac28269e-a9c7-4000-86c8-23f74c562a50,PRD-0007,STR-001,2024-09-21,Grocery,-2.681,3.44,4.86
1fbf27a4-385d-41ab-b849-dfe4eb1b8d07,PRD-0146,STR-028,2024-09-23,Sports & Outdoors,-3.06,2.6,11.31
dc7b9100-1e44-4fe2-b47b-2baafdf196ac,PRD-0147,STR-010,2024-09-23,Health & Beauty,-1.296,3.17,23.72
e3e1f182-0d92-4a23-a37a-c0c413bcd43f,PRD-0103,STR-018,2024-09-24,Home & Garden,-4.338,3.23,7.75
4eef7c75-ce8e-4712-82a3-cbc6bed5f467,PRD-0184,STR-032,2024-09-22,Electronics,-1.817,1.19,11.9
3b3c47f0-ccf5-49b9-8173-9a629f241f0f,PRD-0152,STR-048,2024-09-21,Sports & Outdoors,-3.76,2.61,15.65
53a520c4-ab2a-4f4a-82c5-abb241905b28,PRD-0152,STR-017,2024-09-23,Health & Beauty,-0.389,1.14,7.3
07396000-e713-4740-9876-cadebef11a95,PRD-0024,STR-028,2024-09-24,Grocery,-1.094,2.48,19.83
8e37d905-23f5-4506-a1a3-930bae0a740e,PRD-0162,STR-019,2024-09-22,Health & Beauty,-0.104,2.59,2.4
15d34038-c049-46c4-858a-66987bd78b0a,PRD-0094,STR-006,2024-09-22,Home & Garden,-1.888,1.59,8.36
7c42526c-f0c9-43d2-8510-eff2cdd87953,PRD-0190,STR-015,2024-09-23,Home & Garden,-2.861,1.72,11.27
3b5a95bf-c8f5-4a81-a8dd-47d45c498d7f,PRD-0102,STR-012,2024-09-22,Sports & Outdoors,-0.507,3.41,4.84
5c640242-877a-4503-addf-d8c63c35a7d4,PRD-0127,STR-050,2024-09-22,Home & Garden,-1.779,1.44,2.34
3f75673e-fda3-4d21-8cfd-54689ebb29be,PRD-0016,STR-005,2024-09-23,Home & Garden,-1.547,1.9,8.98
6bc6e34e-b70d-4ef7-938c-28d1b5a1eea9,PRD-0110,STR-043,2024-09-23,Sports & Outdoors,-4.547,2.5,3.01
95fa8658-32f8-4104-a756-c4a6914c149c,PRD-0007,STR-006,2024-09-25,Toys & Games,-3.667,2.71,19.29
58cf07c0-e862-4273-af44-d69fa22dcfd1,PRD-0068,STR-009,2024-09-22,Health & Beauty,-2.292,2.49,4.76
abdec03a-d939-45d6-8f61-b576c31bb505,PRD-0055,STR-010,2024-09-23,Apparel,-3.646,2.05,10.9
d38d03d7-8019-4da0-9fd3-e914c5ddf2ce,PRD-0014,STR-037,2024-09-24,Health & Beauty,-2.125,3.26,13.23
552591b9-1777-44fa-92ce-4d50e9d86ffa,PRD-0054,STR-011,2024-09-24,Toys & Games,-2.532,2.19,19.7
9f6a132f-bab7-4586-bf7d-962b8061d5cc,PRD-0063,STR-022,2024-09-24,Health & Beauty,-1.117,1.71,15.62
dd5c9333-44c7-4b8e-870c-1f788369bb4c,PRD-0028,STR-024,2024-09-24,Sports & Outdoors,-4.295,1.5,4.99
5238945c-ccc4-4d13-9eac-595adb85f0ce,PRD-0085,STR-005,2024-09-23,Toys & Games,-1.081,2.79,11.82
f5d11083-c4e8-447b-b59c-288e2d86590b,PRD-0102,STR-027,2024-09-25,Automotive,-0.647,1.45,8.35
9b825449-6fb4-41c2-a50c-9370fb93585f,PRD-0021,STR-003,2024-09-24,Health & Beauty,-1.49,2.65,18.53
4cc4c19a-be3a-4fbe-9fb5-fbc1549bc60b,PRD-0079,STR-027,2024-09-24,Sports & Outdoors,-2.576,3.4,17.5
77beca3c-d6e5-4caa-863b-8d4d864a7e70,PRD-0200,STR-007,2024-09-24,Health & Beauty,-1.266,2.75,15.43
5f5193db-5728-40ba-82f1-9d816ece8f01,PRD-0197,STR-043,2024-09-24,Automotive,-1.534,1.41,21.75
086e993c-1460-4343-8dbe-e252d1af9ac6,PRD-0162,STR-006,2024-09-24,Health & Beauty,-1.705,3.25,4.6
6e12f703-bb19-467a-b37b-e4ce0b27af8e,PRD-0111,STR-011,2024-09-25,Apparel,-3.324,3.43,1.3
4c8d67c0-49fa-44fb-995d-c3946db0e73a,PRD-0101,STR-037,2024-09-23,Automotive,-2.839,2.58,24.67
69604b68-b4a1-4a2c-b611-8a86795dea70,PRD-0172,STR-012,2024-09-24,Sports & Outdoors,-3.278,1.24,15.57
0539a74e-029a-4c9e-b6a7-2e318e2936b3,PRD-0122,STR-031,2024-09-26,Health & Beauty,-0.346,1.7,3.6
79e5d4c1-784a-42ff-b2e3-57015195174a,PRD-0046,STR-044,2024-09-26,Sports & Outdoors,-2.463,2.17,13.53
c5fcaf27-13f9-4bed-b6ca-3cfca41b3249,PRD-0100,STR-002,2024-09-25,Apparel,-4.47,2.81,8.37
9626ba32-55b9-4430-b1ed-95ec5ef2c722,PRD-0165,STR-048,2024-09-25,Electronics,-1.431,1.41,19.44
7e6010c4-a15b-410d-9c94-fb763829f813,PRD-0024,STR-010,2024-09-24,Apparel,-1.525,3.46,13.3
7d872175-36ce-4da3-a55d-c9c88f44ebe4,PRD-0180,STR-040,2024-09-25,Electronics,-4.978,3.22,11.2
005cdc4d-8cc6-498c-84c9-55996e7f5be2,PRD-0069,STR-030,2024-09-26,Apparel,-3.095,2,8.74
48cd6a25-3157-4156-bf45-2ed5f47f8ab0,PRD-0190,STR-009,2024-09-24,Automotive,-4.311,2.57,2.23
a3ddfb49-a9e8-49ce-9e50-d5410146ea50,PRD-0133,STR-004,2024-09-25,Automotive,-0.742,2.34,23.67
0aa63a72-551c-44fc-89e6-903cc1acec16,PRD-0118,STR-042,2024-09-25,Home & Garden,-2.998,1.69,1.51
7ce54f54-3eb0-41d5-9228-269a36840423,PRD-0158,STR-036,2024-09-26,Apparel,-3.152,3.04,8.91
3b0008f4-9d5d-40e8-825f-d04b99c741e8,PRD-0020,STR-032,2024-09-25,Home & Garden,-4.455,3.19,16.47
f27eb764-12ef-494d-b798-624f05ed80cc,PRD-0158,STR-020,2024-09-26,Home & Garden,-2.898,1.67,1.8
f766dc0e-138a-4f6e-8d83-46d61d67dff4,PRD-0200,STR-011,2024-09-26,Sports & Outdoors,-0.32,2.37,14.31
6c5eb60b-0a73-43af-b9d7-a387fccb10cb,PRD-0082,STR-019,2024-09-25,Grocery,-0.908,2.01,3.83
8ef56c4a-c20b-4ea9-b17d-a2f951169b6e,PRD-0097,STR-038,2024-09-27,Home & Garden,-0.971,1.3,1.7
9d7335e2-fac7-477d-8ebe-a145075ef0b7,PRD-0127,STR-026,2024-09-26,Home & Garden,-3.604,1.58,5.22
662c78d3-1fc0-4f85-ac81-d1f8cf4ad9ba,PRD-0080,STR-032,2024-09-26,Home & Garden,-0.133,2.88,10.42
f43d24f3-e37e-439d-bccd-c208297b6372,PRD-0176,STR-003,2024-09-27,Apparel,-0.163,3.07,13.81
187a0109-ed47-4b31-8a13-9a9e68ed885c,PRD-0141,STR-036,2024-09-27,Apparel,-3.085,1.36,1.95
bac5ae3e-8566-4698-bec5-6a15ffa61d8e,PRD-0145,STR-002,2024-09-27,Health & Beauty,-3.007,2.67,20.24
c8826fc4-dfae-4b81-aacd-112d6b03d7cc,PRD-0130,STR-025,2024-09-25,Electronics,-0.902,2.2,3.95
ae842690-60af-480b-b6f1-bd745db525f4,PRD-0034,STR-048,2024-09-25,Automotive,-1.032,2.94,1.24
c3978488-ad32-4254-92be-75f598266d46,PRD-0169,STR-016,2024-09-28,Home & Garden,-4.873,3.02,5.61
7309e52b-28fd-4e06-af5b-d822af0e8e38,PRD-0086,STR-032,2024-09-26,Grocery,-0.978,1.65,1.69
1bfd148e-15f8-49d4-b002-5c86e08f1df6,PRD-0028,STR-023,2024-09-26,Apparel,-4.211,2.62,4.32
df68c59a-23de-4ecb-8aea-f4ca74b1ea91,PRD-0138,STR-012,2024-09-26,Automotive,-3.985,2.33,2.14
5c8e044f-9450-46bc-a154-983305408a98,PRD-0180,STR-035,2024-09-26,Electronics,-0.238,3.12,17.86
13ea3f18-690d-4237-85ba-517ac9ad60a0,PRD-0148,STR-010,2024-09-26,Electronics,-1.554,3.22,24.67
b739168e-f948-40ad-a86f-06e949557fa1,PRD-0035,STR-017,2024-09-26,Home & Garden,-1.122,3,5
4f491b0a-224f-45b7-9a06-fd0a777f4696,PRD-0128,STR-017,2024-09-26,Automotive,-2.315,1.87,20.75
097ff62d-536c-4b18-9af9-b30a7e4115ba,PRD-0056,STR-004,2024-09-27,Sports & Outdoors,-1.243,1.08,22.29
7a1a8b33-dafd-4192-8605-6ae3d632290b,PRD-0059,STR-002,2024-09-26,Sports & Outdoors,-3.911,1.43,24.89
bf7fcb60-edbc-45b1-9ad5-59abe1de1525,PRD-0197,STR-042,2024-09-26,Apparel,-0.994,1.93,8.46
ddf236e1-543f-4c0d-8fc7-b2220a7dd45b,PRD-0095,STR-027,2024-09-27,Automotive,-4.294,3.02,2.17
40c313e4-031a-4562-85c1-3b31d34585dc,PRD-0168,STR-021,2024-09-27,Electronics,-3.881,1.06,17.9
b3de5660-17d4-42bb-a0a2-615edc6c885d,PRD-0165,STR-035,2024-09-26,Health & Beauty,-1.181,2.7,5.5
66694424-84e7-4eca-8d2a-6b85d91f885d,PRD-0097,STR-037,2024-09-26,Sports & Outdoors,-4.481,2.61,1.44
004365c6-8a4b-4eb6-b0e5-117bc0288440,PRD-0038,STR-010,2024-09-26,Grocery,-3.335,2.97,8.91
0a4aaf63-6b8a-4f24-a281-e039c62b1db4,PRD-0065,STR-007,2024-09-27,Health & Beauty,-0.707,2.53,8.03
6fb0c98e-2036-4478-ae76-b66355ede81c,PRD-0111,STR-035,2024-09-28,Automotive,-3.927,2.07,4.36
ee7b5f38-5f55-44e8-95a0-3f6034f31aa0,PRD-0020,STR-043,2024-09-28,Toys & Games,-1.919,1.87,24.19
a96eda45-d538-4134-95fd-ed3aad35a526,PRD-0126,STR-021,2024-09-28,Electronics,-1.719,3.21,15.8
b87c1195-89b9-4020-b6f7-6804bcf02cc9,PRD-0050,STR-018,2024-09-27,Health & Beauty,-1.128,2.77,24.07
9c71dfd1-fa07-4d71-996e-27c5918f2ec5,PRD-0057,STR-046,2024-09-29,Health & Beauty,-2.967,2.04,2.85
e42691a5-77e9-41fb-b30f-47a037b4c3ed,PRD-0096,STR-047,2024-09-29,Grocery,-2.066,3.14,6.08
5d1f96a8-ca72-4a3e-a336-16088d732ef9,PRD-0096,STR-024,2024-09-29,Toys & Games,-4.184,1.16,1.37
d01851c4-75ae-4d08-be5b-e185d266d97d,PRD-0113,STR-012,2024-09-27,Apparel,-4.815,3.09,15.66
7fa1dd18-1784-4c40-9dc1-595b4b80b6d9,PRD-0098,STR-011,2024-09-28,Home & Garden,-2.551,2.35,6.6
dd24c3cb-3b0e-425c-a2b5-ff5da5c18ccc,PRD-0057,STR-035,2024-09-27,Sports & Outdoors,-1.955,1.85,12.02
b71ff889-bca1-42f2-9bb9-40ed3bb2c060,PRD-0182,STR-003,2024-09-28,Electronics,-0.171,2.45,4
13141c84-f5aa-4e65-9f9b-bdbb1806575a,PRD-0061,STR-029,2024-09-27,Sports & Outdoors,-4.989,1.98,4.66
200f3fde-16dc-48ad-88ec-740c1aa5aa76,PRD-0110,STR-009,2024-09-27,Toys & Games,-1.873,1.16,12.88
e299768e-d3ad-49d3-a73e-d32f0fc5018d,PRD-0060,STR-029,2024-09-29,Sports & Outdoors,-2.629,1.75,2.58
d762bf19-c1b1-4421-9bc6-4d1d5a99ec1c,PRD-0119,STR-048,2024-09-29,Toys & Games,-1.7,1.78,17.29
b8af3417-9fc3-486e-bb3e-669e069c5838,PRD-0053,STR-030,2024-09-28,Automotive,-4.802,1.44,4.76
4a64acec-ca72-40d3-a56c-44e4031b1f2a,PRD-0055,STR-029,2024-09-29,Sports & Outdoors,-1.236,2,5.4
5bec1714-b58b-4944-af93-40161b5dbc11,PRD-0095,STR-017,2024-09-28,Grocery,-0.737,2.36,15.4
1930eca1-24c5-4ce7-84e5-ae9f1a03b4a2,PRD-0028,STR-046,2024-09-30,Apparel,-4.508,1.11,3.54
a0bdbac2-865e-40b0-8125-addba4ba67b9,PRD-0124,STR-019,2024-09-29,Home & Garden,-2.075,1.69,22.12
4d7d967a-bd6e-41e0-a14a-be5267314da5,PRD-0181,STR-008,2024-09-30,Automotive,-1.096,2.1,4.01
3fca5223-2477-4678-a241-817c439478c7,PRD-0120,STR-049,2024-09-30,Health & Beauty,-0.111,2.36,16.22
b99b0230-dce9-4e9f-ac0c-4626de112062,PRD-0138,STR-013,2024-09-29,Home & Garden,-2.094,2.39,22.8
da04929d-ab4f-419c-a183-f5ac9c435643,PRD-0136,STR-038,2024-09-28,Health & Beauty,-1.633,2.38,8.87
1f107368-31f3-4078-b061-be48f8ea1ae0,PRD-0160,STR-042,2024-09-30,Toys & Games,-3.4,1.72,12.43
a46e15fa-dad5-4f9e-b8c3-cbaa8506a0b0,PRD-0118,STR-046,2024-10-01,Sports & Outdoors,-3.118,3.41,7.64
001a00c1-d086-4f47-a190-062ea96f1a87,PRD-0135,STR-005,2024-09-30,Grocery,-3.419,1.77,10.29
c1ea0877-4ad2-42ff-9798-7a69fe17763f,PRD-0134,STR-008,2024-09-30,Automotive,-0.302,1.93,23.09
7830a5e1-c193-4cbc-b94e-06f74d9173ba,PRD-0145,STR-031,2024-09-30,Electronics,-3.6,2.31,14.95
967605eb-3a52-4dca-841a-152fc88ef53e,PRD-0120,STR-002,2024-09-29,Home & Garden,-0.753,3.15,9.71
2bb762ec-a906-4b89-9143-7c30c80dfe87,PRD-0181,STR-010,2024-10-01,Toys & Games,-2.755,3.14,2.76
e96c500d-79c0-4978-adf6-727f2458afad,PRD-0163,STR-037,2024-10-01,Apparel,-2.393,2.88,23.5
4cf84a4f-c5a7-4955-8f34-952fe621dd5c,PRD-0169,STR-004,2024-09-29,Grocery,-4.993,2.12,6.64
cdaef02b-813a-4c59-9fbd-77408c92f79a,PRD-0114,STR-025,2024-09-29,Electronics,-3.813,2.46,3.16
1a53aeed-6d09-46a2-b969-d05c418e3769,PRD-0056,STR-028,2024-09-30,Sports & Outdoors,-3.09,3.2,15.14
b5e4f72d-439a-4069-9e45-567343cafdcb,PRD-0035,STR-022,2024-09-30,Apparel,-4.524,2.44,6.48
00545770-5bdd-4e8c-ae28-474c1064361d,PRD-0179,STR-034,2024-10-01,Electronics,-1.508,1.15,1.59
0fe8cb94-83ce-4c4f-8d55-542c0a6f9882,PRD-0060,STR-042,2024-09-30,Sports & Outdoors,-4.757,2.9,4.12
d2ac78f3-9e97-490e-8b35-72ffc14cb198,PRD-0127,STR-045,2024-09-30,Toys & Games,-1.967,1.42,7.2
180ca180-f1c0-475a-a2c4-08366b792f3c,PRD-0144,STR-009,2024-09-30,Grocery,-3.048,2.16,24.48
aecbb5ea-6aeb-4840-a7cc-03b411be7f73,PRD-0083,STR-010,2024-10-01,Sports & Outdoors,-3.317,2.87,1.2
3c3ab527-a177-47a3-a670-c28b9c0e193c,PRD-0050,STR-008,2024-10-01,Home & Garden,-1.729,1.55,1.39
53b58bd2-abf7-4690-a09d-fadccaec3f7f,PRD-0041,STR-025,2024-09-30,Health & Beauty,-2.302,1.58,2.66
1b0fcabd-8ced-470c-831b-f21ba928854f,PRD-0008,STR-024,2024-10-02,Sports & Outdoors,-0.496,1.84,16.63
65991d5c-2bf0-4633-8c20-839220b50e89,PRD-0107,STR-025,2024-10-02,Sports & Outdoors,-1.837,1.88,1.09
2ca3397a-9179-4b53-b1a5-736cf328bf31,PRD-0144,STR-004,2024-10-02,Grocery,-1.387,2.76,12.55
83d6038b-789a-4d35-9c6f-7691b3a8a8b5,PRD-0075,STR-032,2024-09-30,Apparel,-3.643,3.24,5.78
19620eab-ad3a-46cb-b5bd-5ac57ef23d82,PRD-0188,STR-014,2024-09-30,Sports & Outdoors,-2.872,2.43,17.69
c6c92405-1371-4f5e-bf26-edff5b854990,PRD-0157,STR-009,2024-10-01,Health & Beauty,-0.675,2.2,13.88
bca122a7-096c-4433-a5c6-0389880ebc47,PRD-0074,STR-001,2024-09-30,Apparel,-3.914,2.76,2.97
80200cee-b064-49ed-b7b5-e8ee896ad6bb,PRD-0036,STR-049,2024-09-30,Grocery,-0.505,1.91,23.08
421c6483-68e1-4792-adbf-c8a127c36dda,PRD-0144,STR-002,2024-10-02,Electronics,-0.815,3.23,12.28
95ca89e6-d966-4f75-9d55-5e4a7185e974,PRD-0018,STR-027,2024-10-01,Sports & Outdoors,-3.478,1.52,6.8
23d1d1d1-79b6-4f61-8d08-d5df806dbb0a,PRD-0175,STR-015,2024-10-02,Toys & Games,-0.494,3.06,6.15
d430badd-9f6e-4a80-bbcd-bc6d8e53de42,PRD-0057,STR-017,2024-10-01,Grocery,-1.593,2.79,19.41
d840e8ae-1cfe-4c62-8d22-017c386b9da6,PRD-0030,STR-011,2024-10-02,Grocery,-4.17,1.15,5.05
755b209d-aa66-4921-a779-3421d4eb4206,PRD-0099,STR-022,2024-10-03,Home & Garden,-3.197,2.47,2.03
6d03b32f-c98b-497c-9d42-24843c59c37f,PRD-0177,STR-011,2024-10-01,Apparel,-4.905,1.9,20.88
ac56447d-71cc-426c-a040-5f4f7705c011,PRD-0164,STR-030,2024-10-02,Automotive,-1.215,2.23,1.12
cdb7da50-1f4a-4b83-9ef7-6e7a90895f10,PRD-0047,STR-048,2024-09-30,Grocery,-1.043,2.06,2.53
1f3e372b-e723-4a27-bd3c-95d0409d08f1,PRD-0109,STR-039,2024-10-02,Home & Garden,-2.035,1.02,6.72
1676076a-90a4-48aa-92b8-9af6ce279566,PRD-0098,STR-020,2024-10-03,Automotive,-4.119,3.48,17.22
0fa818dd-f0c5-4885-84be-ec8f908c5ef8,PRD-0147,STR-009,2024-10-02,Home & Garden,-4.965,2.98,11.4
6ca8b74f-f8d0-4780-a405-bd870091dc28,PRD-0033,STR-034,2024-10-02,Home & Garden,-3.495,2.44,24.75
8a2ed9e9-3a05-4124-826d-480fa14c48aa,PRD-0120,STR-048,2024-10-03,Apparel,-2.586,1.66,8.51
1a870b39-1a95-4535-9d19-8865b37a3ede,PRD-0157,STR-031,2024-10-04,Sports & Outdoors,-3.883,1.17,9.56
f816fa14-43ab-45de-9a8e-2016779a5162,PRD-0097,STR-033,2024-10-03,Automotive,-3.456,2.45,12.73
3c632fa7-59b5-4957-8bf1-6ca3730f37d8,PRD-0049,STR-050,2024-10-02,Electronics,-4.086,1.37,12.75
9bdb1be7-3e46-4581-ae3c-9c715ccf3b3a,PRD-0116,STR-031,2024-10-03,Toys & Games,-3.015,2.98,2.18
573d1c40-0c2b-43e2-a0f6-112fc3cce60d,PRD-0032,STR-025,2024-10-03,Automotive,-2.028,2.78,21.09
7ab56583-aa9a-467c-9958-93f122a0af2f,PRD-0025,STR-029,2024-10-03,Automotive,-3.723,1.13,1.81
22e1c54e-7d55-40a7-8800-b5f8e8169548,PRD-0035,STR-044,2024-10-03,Automotive,-4.818,2.79,4.59
03da229a-5bca-4d29-ae00-6d4d18c1b117,PRD-0171,STR-040,2024-10-02,Automotive,-0.451,2.02,12.89
5834be29-5701-4c76-8e4f-4e23b62a669b,PRD-0159,STR-037,2024-10-02,Health & Beauty,-2.75,1.94,1.3
3d0d93f3-c0fa-49a0-8364-bd19114ddd1e,PRD-0188,STR-007,2024-10-04,Apparel,-1.981,2.41,2.4
4ad27c79-31c2-42ba-8411-18064aa7980b,PRD-0024,STR-018,2024-10-04,Electronics,-0.436,3.23,5.37
cdab2db8-50c0-4289-9bd6-ac3b248bd741,PRD-0040,STR-034,2024-10-03,Apparel,-1.825,2.02,12.99
5c4acae4-67d9-49fe-8e16-aba8ba3c518c,PRD-0068,STR-001,2024-10-03,Health & Beauty,-2.175,1.24,1.28
65602f39-991a-4b71-94bd-7e2eee28f598,PRD-0186,STR-020,2024-10-04,Automotive,-3.955,2.34,23.85
83647bdd-79d0-41b4-be83-38729225f096,PRD-0011,STR-019,2024-10-04,Sports & Outdoors,-4.265,2.74,18.59
7f10eac4-2f1b-4fdf-aad5-439c6d5f20d3,PRD-0193,STR-044,2024-10-05,Home & Garden,-0.375,2.45,19.85
237fb09d-c878-4b27-9fef-8ef51e16b3be,PRD-0015,STR-046,2024-10-03,Grocery,-3.446,2.41,23.88
412872f3-d6b8-4791-9a25-80601178e273,PRD-0181,STR-044,2024-10-03,Sports & Outdoors,-0.266,1.07,3.17
084c73fc-4e91-4c06-8eab-2a8f7f0010de,PRD-0147,STR-041,2024-10-04,Health & Beauty,-4.549,1.44,8.5
f79be168-b81b-4aa9-b45c-da808b411cb6,PRD-0133,STR-008,2024-10-02,Electronics,-1.317,2.28,18.08
7d650aca-84ac-49de-9a30-7a0259713561,PRD-0008,STR-035,2024-10-03,Grocery,-3.266,2.69,8.99
